"","HHID_panel","tempo","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","cat_ISR_b","cat_expenses_b","income2010","DSR2010","assets2010","DAR2010","ISR2010","ihs_ISR2010","ihs_DAR2010","ihs_DSR2010","ihs_income2010","ihs_assets2010","income2016","DSR2016","assets2016","DAR2016","ISR2016","ihs_ISR2016","ihs_DAR2016","ihs_DSR2016","ihs_income2016","ihs_assets2016","income2020","DSR2020","assets2020","DAR2020","ISR2020","ihs_ISR2020","ihs_DAR2020","ihs_DSR2020","ihs_income2020","ihs_assets2020","cat_assets_b","cat_DAR_b","cat_DSR_b","cat_income_b","clust"
"762","ORA47",1,"Inc","Inc","Dec","Dec","Dec","Sta",53,1.9295967,265,0.47924528,0.37997952,6.6332664,6.8653607,8.258214,11.571195,13.180633,41.316456,0.65051192,375.72787,0.62651724,0.098652571,5.2847772,7.1333241,7.1709075,11.322164,13.529768,126.30434,0.092614442,389.67392,0.2709958,0,0,6.2952538,5.2216215,12.439597,13.566213,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"763","ORA47",2,"Sta","Dec","Dec","Inc","Dec","Inc",53,1.9295967,265,0.47924528,0.37997952,6.6332664,6.8653607,8.258214,11.571195,13.180633,41.316456,0.65051192,375.72787,0.62651724,0.098652571,5.2847772,7.1333241,7.1709075,11.322164,13.529768,126.30434,0.092614442,389.67392,0.2709958,0,0,6.2952538,5.2216215,12.439597,13.566213,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","4"
"764","ORA48",1,"Dec","Inc","Inc","Dec","Inc","Inc",60.040001,0.010493005,148,0.12837838,0.010493005,3.046119,5.5481443,3.046119,11.695913,12.598115,52.784813,0.22081536,126.96203,1.1058424,0.22081536,6.0904794,7.70151,6.0904794,11.567126,12.444791,122.88044,0.049850725,116.95652,0.92940521,0.049850725,4.6022806,7.5276923,4.6022806,12.412114,12.362704,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"765","ORA48",2,"Sta","Dec","Dec","Inc","Dec","Dec",60.040001,0.010493005,148,0.12837838,0.010493005,3.046119,5.5481443,3.046119,11.695913,12.598115,52.784813,0.22081536,126.96203,1.1058424,0.22081536,6.0904794,7.70151,6.0904794,11.567126,12.444791,122.88044,0.049850725,116.95652,0.92940521,0.049850725,4.6022806,7.5276923,4.6022806,12.412114,12.362704,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","4"
"766","ORA49",1,"Dec","Inc","Inc","Sta","Inc","Inc",57.5,0.033756521,176,0.27840909,0.033756521,4.2125401,6.3222418,4.2125401,11.652687,12.771386,52.151901,0.35854459,81.962029,0.8113513,0.037924938,4.3289299,7.3918486,6.575202,11.555063,12.007158,34.565216,0.59440362,160.32608,0.48276612,0.12214815,5.4983988,6.8726807,7.0807066,11.14375,12.678112,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"767","ORA49",2,"Inc","Dec","Inc","Dec","Inc","Dec",57.5,0.033756521,176,0.27840909,0.033756521,4.2125401,6.3222418,4.2125401,11.652687,12.771386,52.151901,0.35854459,81.962029,0.8113513,0.037924938,4.3289299,7.3918486,6.575202,11.555063,12.007158,34.565216,0.59440362,160.32608,0.48276612,0.12214815,5.4983988,6.8726807,7.0807066,11.14375,12.678112,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"768","ORA5",2,"Inc","Dec","Dec","Inc","Dec","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.962027,0.6403507,61.518986,1.8514609,0.39899072,6.6820869,8.2168779,7.1551638,10.690217,11.720248,112.84782,0.11483336,665.76086,0.12602122,0.068117894,4.9144411,5.5296135,5.4366484,12.326942,14.101833,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"769","ORA50",2,"Inc","Dec","Dec","Inc","Dec","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.468355,0.22577481,28.101267,0.33806306,0.10108767,5.3091598,6.5163817,6.11269,10.569693,10.936717,31.25,0,41.739132,0.12458333,0,0,5.5181379,0,11.042922,11.332341,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"770","ORA51",1,"Dec","Dec","Dec","Dec","Dec","Inc",36,1.6352119,261.5,0.66921598,0.5899657,7.0732121,7.1992545,8.0926752,11.184422,13.167336,24.683544,0.13666667,100,0.063000001,0.059743591,4.7832789,4.8363447,5.6107054,10.807039,12.206073,13.206521,0.18518521,255.43478,0.031319149,0,0,4.1376314,5.9145107,10.181613,13.143869,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","5"
"771","ORA51",2,"Inc","Dec","Inc","Dec","Dec","Dec",36,1.6352119,261.5,0.66921598,0.5899657,7.0732121,7.1992545,8.0926752,11.184422,13.167336,24.683544,0.13666667,100,0.063000001,0.059743591,4.7832789,4.8363447,5.6107054,10.807039,12.206073,13.206521,0.18518521,255.43478,0.031319149,0,0,4.1376314,5.9145107,10.181613,13.143869,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"772","ORA52",1,"Dec","Dec","Dec","Sta","Dec","Dec",100,0.059999999,296.5,0.047217537,0.0049999999,2.3124382,4.5480247,4.7875614,12.206073,13.29295,92.40506,0,22.151899,0,0,0,0,0,12.127084,10.698826,62.152176,0.63651854,331.08698,0.42405778,0.49691841,6.9015741,6.7430182,7.1491613,11.730488,13.403283,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Sta","4"
"773","ORA52",2,"Inc","Sta","Sta","Dec","Sta","Inc",100,0.059999999,296.5,0.047217537,0.0049999999,2.3124382,4.5480247,4.7875614,12.206073,13.29295,92.40506,0,22.151899,0,0,0,0,0,12.127084,10.698826,62.152176,0.63651854,331.08698,0.42405778,0.49691841,6.9015741,6.7430182,7.1491613,11.730488,13.403283,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Sta","cat_income_b_Dec","3"
"774","ORA6",2,"Dec","Inc","Inc","Inc","Inc","Sta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.873417,0.069546662,128.98735,0.18141313,0.069546662,4.9351969,5.8939319,4.9351969,11.152627,12.460617,53.543476,0.24279647,106.03262,0.46023574,0.085496128,5.1416526,6.8248873,6.1853747,11.581396,12.264649,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"775","ORA7",2,"Inc","Sta","Inc","Dec","Sta","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.810127,0.47276786,108.48101,0.72362894,0.24892561,6.2103052,7.2774262,6.8517528,11.403337,12.287477,36.684784,0.55864036,130.81522,0.7934857,0.2305584,6.133656,7.3695831,7.0186539,11.203264,12.474689,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","3"
"776","ORA8",1,"Inc","Sta","Inc","Dec","Inc","Inc",80,0.0093750004,325,0.44615382,0.0093750004,2.9340262,6.7938123,2.9340262,11.982929,13.384727,42.721519,0.099644445,487.84808,0.41775304,0.045303702,4.5066576,6.7280393,5.2947807,11.355605,13.790907,165.5,0.22038753,412.88043,0.62657368,0.090669833,5.2004023,7.1334143,6.0885396,12.709873,13.624061,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","3"
"777","ORA8",2,"Dec","Inc","Inc","Inc","Inc","Sta",80,0.0093750004,325,0.44615382,0.0093750004,2.9340262,6.7938123,2.9340262,11.982929,13.384727,42.721519,0.099644445,487.84808,0.41775304,0.045303702,4.5066576,6.7280393,5.2947807,11.355605,13.790907,165.5,0.22038753,412.88043,0.62657368,0.090669833,5.2004023,7.1334143,6.0885396,12.709873,13.624061,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"778","ORA9",1,"Inc","Dec","Dec","Dec","Inc","Dec",96,3.998246,465.5,2.330827,0.25738364,6.2437186,8.4471254,8.9867582,12.165251,13.744015,37.974682,2.1093893,1316.4558,0.25242019,0.44272235,6.7860913,6.224246,8.3473015,11.237823,14.783601,222.82608,0.010019449,568.47827,0.37732312,0.010019449,3.0001562,6.6262507,3.0001562,13.007294,13.943866,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"779","ORA9",2,"Dec","Inc","Dec","Inc","Dec","Sta",96,3.998246,465.5,2.330827,0.25738364,6.2437186,8.4471254,8.9867582,12.165251,13.744015,37.974682,2.1093893,1316.4558,0.25242019,0.44272235,6.7860913,6.224246,8.3473015,11.237823,14.783601,222.82608,0.010019449,568.47827,0.37732312,0.010019449,3.0001562,6.6262507,3.0001562,13.007294,13.943866,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"780","SEM1",1,"Inc","Dec","Dec","Inc","Dec","Dec",156,0.2706238,454.5,0.34103411,0.004775641,2.2674611,6.5251317,6.2938805,12.650759,13.7201,178.48102,0.070921987,579.62024,0.054518458,0,0,4.6917706,4.9547772,12.785385,13.963276,57.065216,1.0239811,338.47824,0.35334623,0.28079489,6.3307748,6.5605974,7.6246009,11.645097,13.425363,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"781","SEM1",2,"Dec","Inc","Inc","Dec","Sta","Sta",156,0.2706238,454.5,0.34103411,0.004775641,2.2674611,6.5251317,6.2938805,12.650759,13.7201,178.48102,0.070921987,579.62024,0.054518458,0,0,4.6917706,4.9547772,12.785385,13.963276,57.065216,1.0239811,338.47824,0.35334623,0.28079489,6.3307748,6.5605974,7.6246009,11.645097,13.425363,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"782","SEM10",1,"Inc","Inc","Dec","Inc","Dec","Inc",56,2.3150895,412.5,0.53333336,0.74008924,7.2999182,6.9722948,8.4403505,11.626254,13.623138,103.29114,0.34795982,521.45569,1.2137177,0.028730625,4.0514135,7.794591,6.5452361,12.238454,13.857527,9.391305,7.3445601,130.21739,1.6019367,1.6898068,8.1255169,8.0721159,9.594862,9.8406868,12.470108,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"783","SEM10",2,"Dec","Inc","Inc","Dec","Inc","Dec",56,2.3150895,412.5,0.53333336,0.74008924,7.2999182,6.9722948,8.4403505,11.626254,13.623138,103.29114,0.34795982,521.45569,1.2137177,0.028730625,4.0514135,7.794591,6.5452361,12.238454,13.857527,9.391305,7.3445601,130.21739,1.6019367,1.6898068,8.1255169,8.0721159,9.594862,9.8406868,12.470108,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"784","SEM11",2,"Inc","Dec","Inc","Dec","Inc","Sta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.97469,0.22453409,50.632912,4.1889753,0.088507779,5.1762695,9.0333586,6.1071796,12.663338,11.525504,13.858696,4.1237092,233.80435,0.78954905,1.954963,8.2712736,7.3646097,9.0176554,10.229815,13.055387,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"785","SEM12",1,"Inc","Dec","Dec","Inc","Dec","Inc",90,0.22427776,158,0.34810126,0.079833336,5.0731277,6.5456429,6.1060376,12.100712,12.663498,150.75949,0,291.51898,0.21713851,0,0,6.073688,0,12.616589,13.276008,82.608696,0.017763158,308.04346,0.12498236,0,0,5.5213356,3.5710652,12.015018,13.331143,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"786","SEM12",2,"Sta","Dec","Sta","Dec","Sta","Dec",90,0.22427776,158,0.34810126,0.079833336,5.0731277,6.5456429,6.1060376,12.100712,12.663498,150.75949,0,291.51898,0.21713851,0,0,6.073688,0,12.616589,13.276008,82.608696,0.017763158,308.04346,0.12498236,0,0,5.5213356,3.5710652,12.015018,13.331143,"cat_assets_b_Sta","cat_DAR_b_Dec","cat_DSR_b_Sta","cat_income_b_Dec","3"
"787","SEM13",1,"Inc","Dec","Inc","Dec","Inc","Dec",260,0.014923077,190.5,0.89238846,0.014923077,3.3971767,7.4870491,3.3971767,13.161584,12.850554,95.164558,0.096651152,331.3291,0.26710603,0.096651152,5.2642822,6.2807965,5.2642822,12.15651,13.404015,95.706528,0.03639951,164.23914,1.0253341,0.03639951,4.2878909,7.6259212,4.2878909,12.162189,12.702226,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"788","SEM13",2,"Dec","Inc","Dec","Sta","Dec","Inc",260,0.014923077,190.5,0.89238846,0.014923077,3.3971767,7.4870491,3.3971767,13.161584,12.850554,95.164558,0.096651152,331.3291,0.26710603,0.096651152,5.2642822,6.2807965,5.2642822,12.15651,13.404015,95.706528,0.03639951,164.23914,1.0253341,0.03639951,4.2878909,7.6259212,4.2878909,12.162189,12.702226,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Sta","4"
"789","SEM14",2,"Dec","Inc","Dec","Inc","Dec","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.3038,0.19955488,520.88605,0.18007778,0.049042638,4.5859413,5.8865438,5.9892426,12.24821,13.856434,173.15218,0.015672192,402.82608,0.36219102,0,0,6.5853209,3.4460514,12.755074,13.599407,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"790","SEM15",1,"Inc","Sta","Inc","Inc","Inc","Sta",42,0.19523807,89,0.73033708,0.099999994,5.2983422,7.286654,5.9673734,11.338573,12.089539,46.835442,0.48303825,98.417725,0.79152411,0.1971266,5.9769998,7.3671079,6.8732443,11.447543,12.190124,194.34782,0.19520631,131.52174,0.85993385,0.05398028,4.6818519,7.4500031,5.9672108,12.870552,12.480075,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Inc","3"
"791","SEM15",2,"Inc","Sta","Dec","Inc","Dec","Inc",42,0.19523807,89,0.73033708,0.099999994,5.2983422,7.286654,5.9673734,11.338573,12.089539,46.835442,0.48303825,98.417725,0.79152411,0.1971266,5.9769998,7.3671079,6.8732443,11.447543,12.190124,194.34782,0.19520631,131.52174,0.85993385,0.05398028,4.6818519,7.4500031,5.9672108,12.870552,12.480075,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","3"
"792","SEM16",1,"Sta","Inc","Inc","Dec","Inc","Inc",200,0.045000002,673,0.089153044,0.045000002,4.4999332,5.1835332,4.4999332,12.89922,14.112648,75.949364,1.1641396,721.26581,0.39500001,0.24882901,6.2099171,6.6720347,7.7528849,11.930969,14.181911,188.58696,0.090283401,697.82611,0.37373206,0,0,6.6166883,5.1961317,12.840462,14.148872,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","4"
"793","SEM16",2,"Sta","Sta","Dec","Inc","Dec","Dec",200,0.045000002,673,0.089153044,0.045000002,4.4999332,5.1835332,4.4999332,12.89922,14.112648,75.949364,1.1641396,721.26581,0.39500001,0.24882901,6.2099171,6.6720347,7.7528849,11.930969,14.181911,188.58696,0.090283401,697.82611,0.37373206,0,0,6.6166883,5.1961317,12.840462,14.148872,"cat_assets_b_Sta","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Inc","4"
"794","SEM17",1,"Inc","Dec","Dec","Inc","Dec","Dec",150,0.82463336,230,0.89130437,0.21663332,6.0713587,7.4858336,7.4080863,12.611538,13.038981,232.40508,0.042029962,805.18982,0.039245404,0,0,4.3631439,4.4316716,13.049384,14.291981,114.67391,1.7185971,351.30435,0.65698022,0.16240354,5.7832408,7.1808019,8.1424112,12.342995,13.462555,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"795","SEM17",2,"Dec","Inc","Inc","Dec","Sta","Inc",150,0.82463336,230,0.89130437,0.21663332,6.0713587,7.4858336,7.4080863,12.611538,13.038981,232.40508,0.042029962,805.18982,0.039245404,0,0,4.3631439,4.4316716,13.049384,14.291981,114.67391,1.7185971,351.30435,0.65698022,0.16240354,5.7832408,7.1808019,8.1424112,12.342995,13.462555,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Dec","5"
"796","SEM18",1,"Inc","Dec","Dec","Inc","Dec","Inc",73,0.74017358,140,0.6785714,0.24705344,6.2027559,7.2131376,7.3000321,11.891362,12.542545,172.78481,0.072960906,257.27847,0.24603692,0.047992907,4.5643091,6.1986327,4.9831181,12.75295,13.151061,83.695656,0.064720899,1016.5217,0.92059022,0.0080192359,2.7788553,7.5181623,4.8632913,12.02809,14.525044,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"797","SEM18",2,"Inc","Inc","Dec","Dec","Dec","Dec",73,0.74017358,140,0.6785714,0.24705344,6.2027559,7.2131376,7.3000321,11.891362,12.542545,172.78481,0.072960906,257.27847,0.24603692,0.047992907,4.5643091,6.1986327,4.9831181,12.75295,13.151061,83.695656,0.064720899,1016.5217,0.92059022,0.0080192359,2.7788553,7.5181623,4.8632913,12.02809,14.525044,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"798","SEM19",1,"Dec","Inc","Dec","Dec","Dec","Inc",140,0.61669642,55.5,2.2252252,0.078839287,5.0605989,8.4007607,7.1175246,12.542545,11.617286,114.87342,0.12741846,23.955696,2.7717834,0.025662655,3.9385633,8.6203938,5.5406394,12.344733,10.777108,95.108696,0.025426118,182.33696,0.20511475,0.025426118,3.9293106,6.0167227,3.9293106,12.155923,12.806759,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"799","SEM19",2,"Inc","Dec","Dec","Dec","Sta","Dec",140,0.61669642,55.5,2.2252252,0.078839287,5.0605989,8.4007607,7.1175246,12.542545,11.617286,114.87342,0.12741846,23.955696,2.7717834,0.025662655,3.9385633,8.6203938,5.5406394,12.344733,10.777108,95.108696,0.025426118,182.33696,0.20511475,0.025426118,3.9293106,6.0167227,3.9293106,12.155923,12.806759,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","2"
"800","SEM2",1,"Inc","Inc","Inc","Inc","Dec","Inc",60,0.42043069,129,0.60852712,0.15672931,5.7476773,7.1041894,6.7344284,11.695247,12.460715,99.746841,0.52364492,199.30379,0.8880915,0.12354717,5.5097866,7.4822221,6.9539618,12.203538,12.895733,29.347826,2.6520307,231.90218,0.82664162,0.57698613,7.0509663,7.4105186,8.5762281,10.980121,13.047218,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"801","SEM2",2,"Inc","Sta","Inc","Dec","Inc","Dec",60,0.42043069,129,0.60852712,0.15672931,5.7476773,7.1041894,6.7344284,11.695247,12.460715,99.746841,0.52364492,199.30379,0.8880915,0.12354717,5.5097866,7.4822221,6.9539618,12.203538,12.895733,29.347826,2.6520307,231.90218,0.82664162,0.57698613,7.0509663,7.4105186,8.5762281,10.980121,13.047218,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","3"
"802","SEM20",1,"Sta","Sta","Dec","Dec","Dec","Dec",55,0.26699179,87,0.39080459,0.074437156,5.0031476,6.6613564,6.2803688,11.608235,12.066811,44.556965,0.096309453,94.873413,0.42688462,0.019261889,3.6519487,6.7496624,5.2607408,11.397671,12.153446,111.41304,0.25284576,71.41304,1.0642314,0.074756935,5.0074339,7.6631556,6.2259307,12.314147,11.869383,"cat_assets_b_Sta","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Dec","4"
"803","SEM20",2,"Dec","Inc","Inc","Inc","Inc","Inc",55,0.26699179,87,0.39080459,0.074437156,5.0031476,6.6613564,6.2803688,11.608235,12.066811,44.556965,0.096309453,94.873413,0.42688462,0.019261889,3.6519487,6.7496624,5.2607408,11.397671,12.153446,111.41304,0.25284576,71.41304,1.0642314,0.074756935,5.0074339,7.6631556,6.2259307,12.314147,11.869383,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","5"
"804","SEM21",2,"Dec","Inc","Dec","Inc","Inc","Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.569622,0.059444446,418.03796,0.015070403,0.0038888888,2.0674057,3.4069788,4.7782602,11.420144,13.636475,81.521736,0.0098782135,177.8261,0.11584351,0.0098782135,2.9860311,5.445406,2.9860311,12.001772,12.781709,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"805","SEM22",1,"Dec","Dec","Inc","Dec","Dec","Dec",65,0.12456922,166.5,0.48048049,0.12456922,5.5180249,6.8679347,5.5180249,11.77529,12.715898,3.4177215,0.66666675,133.41772,0.089193545,0.11111112,5.4036984,5.1839871,7.1954379,8.8298769,12.494388,37.22826,0.090390369,108.15218,0.31622112,0,0,6.4495916,5.1973157,11.217971,12.284442,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","5"
"806","SEM22",2,"Dec","Inc","Dec","Inc","Dec","Dec",65,0.12456922,166.5,0.48048049,0.12456922,5.5180249,6.8679347,5.5180249,11.77529,12.715898,3.4177215,0.66666675,133.41772,0.089193545,0.11111112,5.4036984,5.1839871,7.1954379,8.8298769,12.494388,37.22826,0.090390369,108.15218,0.31622112,0,0,6.4495916,5.1973157,11.217971,12.284442,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"807","SEM23",2,"Inc","Inc","Inc","Sta","Dec","Sta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.987341,0.013100438,160.06329,0.078718863,0.013100438,3.2672465,5.0590706,3.2672465,10.967762,12.676472,29.413042,0.024020694,405.86957,0.28482056,0.0055432376,2.4137645,6.3450098,3.8724959,10.982341,13.606935,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Sta","4"
"808","SEM24",2,"Dec","Inc","Dec","Dec","Sta","Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.64558,1.0115495,1047.0886,0.460706,0.16294608,5.7865758,6.8259087,7.6123862,12.222395,14.554671,77.173912,0.34087813,105.70652,2.515455,0.16490291,5.7985134,8.5233564,6.5246744,11.946964,12.261569,"cat_assets_b_Dec","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Dec","5"
"809","SEM25",1,"Inc","Dec","Inc","Dec","Inc","Sta",72,0.029444445,98,0.37755099,0.029444445,4.0759406,6.6268544,4.0759406,11.877568,12.18587,29.810125,0.32713521,128.67088,0.19662566,0.10904507,5.3849297,5.9744554,6.4835229,10.99575,12.45816,36.847828,0.29035211,171.41304,0.52329737,0,0,6.9532981,6.3642445,11.207699,12.744979,"cat_assets_b_Inc","cat_DAR_b_Dec","cat_DSR_b_Inc","cat_income_b_Dec","2"
"810","SEM25",2,"Inc","Inc","Dec","Inc","Dec","Dec",72,0.029444445,98,0.37755099,0.029444445,4.0759406,6.6268544,4.0759406,11.877568,12.18587,29.810125,0.32713521,128.67088,0.19662566,0.10904507,5.3849297,5.9744554,6.4835229,10.99575,12.45816,36.847828,0.29035211,171.41304,0.52329737,0,0,6.9532981,6.3642445,11.207699,12.744979,"cat_assets_b_Inc","cat_DAR_b_Inc","cat_DSR_b_Dec","cat_income_b_Inc","1"
"811","SEM26",1,"Sta","Inc","Inc","Inc","Dec","Inc",30,0.25666666,89,0.39325845,0.090000004,5.1929879,6.6676159,6.2409291,11.0021,12.089539,54.050632,0.33412302,97.0886,0.71790093,0.016553009,3.5006263,7.2694793,6.5046587,11.590824,12.176526,71.13913,0.85711271,207.28261,0.71207136,0,0,7.2613258,7.4467168,11.865541,12.934985,"cat_assets_b_Sta","cat_DAR_b_Inc","cat_DSR_b_Inc","cat_income_b_Inc","4"
"812","SEM26",2,"Inc","Sta","Inc","Inc","Dec","Dec",30,0.25666666,89,0.39325845,0.090000004,5.1929879,6.6676159,6.2409291,11.0021,12.089539,54.050632,0.33412302,97.0886,0.71790093,0.016553009,3.5006263,7.2694793,6.5046587,11.590824,12.176526,71.13913,0.85711271,207.28261,0.71207136,0,0,7.2613258,7.4467168,11.865541,12.934985,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Inc","3"
"813","SEM27",1,"Dec","Dec","Dec","Dec","Dec","Sta",105,0.47137916,173,0.62427747,0.14923181,5.6986594,7.1297426,6.8488111,12.254863,12.754194,41.20253,0.10300472,129.3038,0.30393538,0.026199808,3.9592633,6.409965,5.3279457,11.319402,12.463067,15.923913,0.7989431,156.73912,0.32346743,0.26195708,6.2613316,6.4722481,7.3764372,10.368725,12.655485,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Dec","5"
"814","SEM27",2,"Inc","Sta","Inc","Dec","Inc","Inc",105,0.47137916,173,0.62427747,0.14923181,5.6986594,7.1297426,6.8488111,12.254863,12.754194,41.20253,0.10300472,129.3038,0.30393538,0.026199808,3.9592633,6.409965,5.3279457,11.319402,12.463067,15.923913,0.7989431,156.73912,0.32346743,0.26195708,6.2613316,6.4722481,7.3764372,10.368725,12.655485,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Inc","cat_income_b_Dec","3"
"815","SEM28",1,"Dec","Dec","Dec","Inc","Dec","Inc",49,0.98821086,612.5,0.18775511,0.17704256,5.8695455,5.9282928,7.5890436,11.492723,14.018452,224.62025,0.043619532,380.50635,0.098290078,0.011357213,3.1249328,5.281096,4.4687834,13.015314,13.542405,116.25,0,512.17395,0.09801358,0,0,5.2782793,0,12.356646,13.839567,"cat_assets_b_Dec","cat_DAR_b_Dec","cat_DSR_b_Dec","cat_income_b_Inc","1"
"816","SEM28",2,"Inc","Sta","Dec","Dec","Dec","Dec",49,0.98821086,612.5,0.18775511,0.17704256,5.8695455,5.9282928,7.5890436,11.492723,14.018452,224.62025,0.043619532,380.50635,0.098290078,0.011357213,3.1249328,5.281096,4.4687834,13.015314,13.542405,116.25,0,512.17395,0.09801358,0,0,5.2782793,0,12.356646,13.839567,"cat_assets_b_Inc","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Dec","3"
"817","SEM29",1,"Sta","Sta","Dec","Dec","Inc","Inc",95,0.27250138,220,0.35454544,0.10678043,5.3639436,6.5639858,6.3007941,12.154779,12.99453,45.569622,0.14025635,227.53165,0.3740139,0.14025635,5.6366315,6.6174421,5.6366315,11.420144,13.028192,164.85326,3.568891,281.19568,2.1063623,0.98701477,7.5878325,8.3458652,8.8731575,12.705958,13.239953,"cat_assets_b_Sta","cat_DAR_b_Sta","cat_DSR_b_Dec","cat_income_b_Dec","4"
