HHID_panel,year,income,DSR,loanamount,DIR,caste,assets,jatis,DAR,ISR,std_assets,std_income,std_DSR,std_DAR,std_loanamount,std_ISR,std_DIR
KOR39,2016,6.1518989,16026.281,54.5,8.8590536,Middle,382.27847,Vanniyar,14.256623,160.26282,.1770152,-.93429881,.17422554,-.18581469,-.49028507,.43237582,.30213881
KOR39,2020,51.902172,10387.936,361.20001,6.9592466,Middle,623.65167,Vanniyar,57.916946,22.668354,.86273009,-.45638162,.056598809,-.057330661,1.20172,-.03739005,.19232166
KOR4,2010,48,5195.0557,80,1.6666665,Dalits,187,SC,42.780746,23.822903,-.37774962,-.49714455,-.051734652,-.10187362,-.34960645,-.033448268,-.11361257
KOR4,2016,187.46837,528.5271,34.799999,.18563132,Dalits,62.151897,SC,55.991852,2.2545397,-.73242944,.95977199,-.14908741,-.062995844,-.59896618,-.10708553,-.19922286
KOR4,2020,53.456524,0,13.6,.25441235,Dalits,552.93481,SC,2.4596028,0,.66183126,-.44014454,-.1601135,-.22053109,-.71592247,-.11478283,-.19524702
KOR40,2010,46,7768.5117,140,3.0434785,Dalits,160,SC,87.5,18.989462,-.45445368,-.51803696,.0019525908,.029726647,-.018597996,-.049950279,-.034026828
KOR40,2016,226.83543,1013.0629,131.60001,.58015633,Dalits,250,SC,52.640003,1.296663,-.19877349,1.3710088,-.13897906,-.072859697,-.064939149,-.11035585,-.1764176
KOR40,2020,52.369564,2384.6604,70.599998,1.3481113,Dalits,319.78262,SC,22.077496,11.679969,-.000528679,-.45149913,-.1103649,-.16279936,-.40146446,-.074905865,-.13202645
KOR41,2010,50,2298,14.5,.28999999,Dalits,190.5,SC,7.6115489,2.98,-.36780649,-.47625211,-.1121728,-.20536989,-.71095735,-.10460871,-.1931899
KOR41,2016,10.379746,28721.436,89.800003,8.6514645,Dalits,146.07596,SC,61.474865,234.92026,-.49401036,-.8901338,.43907088,-.046860382,-.29554173,.68726629,.29013923
KOR41,2020,110.52174,1938.547,56.099998,.50759244,Dalits,351.68478,SC,15.951784,12.198292,.090101875,.15597093,-.11967169,-.18082616,-.48145819,-.07313624,-.1806121
KOR42,2010,42,3670.9521,107,2.5476191,Middle,650.5,Vanniyar,16.448885,36.709522,.93900329,-.55982184,-.083530381,-.17936328,-.20065266,.010548373,-.062689662
KOR42,2016,44.683544,6508.1831,405.10001,9.0659771,Middle,490.18988,Vanniyar,82.641449,46.742718,.48357973,-.53178895,-.024340289,.015428855,1.4439077,.044803042,.31409988
KOR42,2020,38.945656,6772.397,106.7,2.7397149,Middle,360.92389,Vanniyar,29.563019,38.276028,.11634917,-.59172815,-.018828278,-.14077088,-.20230772,.015896631,-.051585689
KOR43,2016,152.40506,311.46179,88.599998,.5813455,Middle,351.70886,Vanniyar,25.19129,3.1146178,.090170279,.5934931,-.15361582,-.15363605,-.30216193,-.10414911,-.17634887
KOR43,2020,94.86956,2955.4194,72.199997,.76104492,Middle,491.25,Vanniyar,14.6972,17.962641,.48659143,-.0075350613,-.098457769,-.18451816,-.39263758,-.053455982,-.16596144
KOR44,2010,47,3498.936,48,1.0212766,Middle,147,Vanniyar,32.653061,15.840426,-.49138525,-.50759077,-.087118968,-.13167748,-.52614433,-.060701504,-.15091892
KOR44,2016,15.113923,17159.605,215.2,14.238526,Middle,502.84811,Vanniyar,42.796223,171.59605,.51954037,-.84067959,.19786887,-.10182808,.39626592,.47106901,.61309582
KOR44,2020,33.847824,15876.037,278.10001,8.2161856,Middle,603.69568,Vanniyar,46.066257,60.812294,.80603731,-.64498121,.17109117,-.092204988,.7432732,.092838451,.26497823
KOR45,2010,24,3201.25,25,1.0416666,Middle,78,Vanniyar,32.051285,15.345834,-.68740672,-.7478537,-.093329273,-.13344839,-.65303087,-.062390111,-.14974029
KOR45,2016,115.63291,1352.5287,98.099998,.84837431,Middle,152.59494,Vanniyar,64.287849,8.4461069,-.47549063,.20936337,-.13189715,-.038582303,-.24975225,-.085946701,-.16091342
KOR45,2020,133.74457,6421.0039,263.39999,1.9694257,Middle,176.35869,Vanniyar,149.35471,13.592519,-.40798041,.39856163,-.026159013,.21175329,.66217607,-.068376161,-.096111767
KOR46,2020,375.81522,280.88943,72.900002,.19397831,Dalits,390.16306,SC,18.684496,1.6853365,.19941445,2.9272835,-.1542536,-.17278431,-.3887758,-.10902887,-.19874038
KOR47,2020,99.728264,3365.9458,83.800003,.84028333,Dalits,199.34782,SC,42.037079,3.5967302,-.3426708,.043219998,-.089893401,-.1040621,-.32864258,-.10250312,-.16138113
KOR48,2020,24.01087,9998.6016,224.5,9.3499317,Middle,468.80432,Vanniyar,47.887783,18.10774,.42282569,-.74774015,.048476554,-.086844578,.44757226,-.052960593,.33051369
KOR49,2020,371.16306,588.39514,809.70001,2.1815209,Middle,4740.0547,Vanniyar,17.082081,4.1024384,12.556982,2.8786862,-.14783844,-.17749991,3.6760082,-.10077656,-.083851732
KOR5,2010,36,4138.8887,104,2.8888888,Dalits,116,SC,89.655174,35.833332,-.57945287,-.62249911,-.073768325,.036068916,-.21720308,.0075569428,-.042962782
KOR5,2016,12.405064,0,316.29999,25.497652,Dalits,197.78481,SC,159.92128,0,-.34711117,-.86897689,-.1601135,.24284871,.95401514,-.11478283,1.2639225
KOR5,2020,14.51087,22907.211,188.2,12.969587,Dalits,251.68478,SC,74.77607,162.2829,-.19398721,-.8469792,.31777498,-.0077174623,.24731213,.43927264,.53974557
KOR50,2020,9.565218,54237.715,224.2,23.439089,Middle,328.26086,Padayachi,68.299332,231.70726,.023557078,-.89864254,.97138953,-.026777271,.44591722,.67629665,1.1449285
KOR51,2020,149.07608,0,156.60001,1.0504704,Middle,211.84782,Vanniyar,73.92099,0,-.30715966,.55871791,-.1601135,-.010233799,.072981045,-.11478283,-.14923139
KOR52,2020,93.913048,0,31.299999,.333287,Middle,216.84782,Vanniyar,14.434084,0,-.29295519,-.017526995,-.1601135,-.18529247,-.61827499,-.11478283,-.19068772
KOR53,2020,13.152174,111636.63,194.60001,14.796034,Dalits,244.02174,SC,79.746994,144.62811,-.21575707,-.86117244,2.1688414,.006911024,.28261974,.37899685,.64532214
KOR54,2020,212.1739,9222.876,388,1.8286886,Dalits,481.95651,SC,80.505188,30.320698,.46018964,1.2178513,.032293428,.0091422452,1.3495704,-.011263927,-.10424698
KOR55,2020,82.989128,1178.782,171.2,2.0629208,Middle,227.71739,Padayachi,75.180908,11.78782,-.26207596,-.13164061,-.13552184,-.0065260991,.1535264,-.074537642,-.090707339
KOR56,2020,100.54348,4153.5098,445.70001,4.4329081,Dalits,619.29346,SC,71.969116,28.407234,.85034889,.051735923,-.073463298,-.015977792,1.6678902,-.017796746,.046288267
KOR57,2020,154.34782,3078.626,126,.81633806,Dalits,553.47827,SC,22.765121,8.5422535,.66337514,.61378765,-.095887445,-.1607758,-.095833302,-.085618444,-.16276526
KOR6,2016,24.367088,6946.0215,72.800003,2.9876368,Middle,220.56963,Vanniyar,33.005451,27.828308,-.28238198,-.74401903,-.015206138,-.13064046,-.38932747,-.019773277,-.037254721
KOR6,2020,46.032608,373.00116,39.700001,.86243212,Middle,208.80435,Vanniyar,19.013014,3.7300117,-.31580582,-.51769632,-.15233198,-.17181754,-.57193381,-.10204808,-.16010083
KOR7,2016,15.824051,21044.939,126.5,7.9941602,Middle,187.59494,Vanniyar,67.432526,80.815613,-.37605944,-.83326143,.27892441,-.029328117,-.093074903,.16113245,.25214419
KOR7,2020,196.64673,2266.7134,174,.88483548,Middle,420.59784,Vanniyar,41.369686,10.035264,.28587633,1.0556511,-.11282551,-.10602611,.16897348,-.080521107,-.15880582
KOR8,2016,96.898735,4268.8921,253.10001,2.6120052,Dalits,287.78482,SC,87.947655,42.688919,-.09143094,.013662134,-.071056202,.03104401,.605353,.030962832,-.058967866
KOR8,2020,132.01521,2361.9436,185.89999,1.4081709,Dalits,296.57608,SC,62.682056,15.542318,-.06645593,.38049641,-.11083882,-.043307845,.23462345,-.061719287,-.12855475
KOR9,2010,33,4061.7622,58,1.7575756,Middle,95,Vanniyar,61.052631,20.916801,-.63911158,-.65383774,-.07537733,-.048102934,-.47097623,-.043370083,-.10835762
KOR9,2016,61.594936,548.50195,65.300003,1.0601522,Middle,353.41772,Vanniyar,18.476721,5.4850197,.095024973,-.35512891,-.1486707,-.17339575,-.43070352,-.096056245,-.14867175
KOR9,2020,27.826088,499.67963,32.099998,1.1535937,Middle,169.67392,Vanniyar,18.91864,4.9967961,-.42697111,-.70788556,-.14968923,-.17209527,-.61386156,-.097723104,-.14327042
KUV1,2010,49,10489.13,81,1.6530613,Dalits,296.5,SC,27.31872,9.151021,-.066672072,-.48669833,.058709916,-.14737542,-.34408966,-.08354003,-.11439901
KUV1,2016,83.854431,2441.9399,86.099998,1.0267793,Dalits,31.012659,SC,277.62857,1.6476823,-.82089263,-.12260146,-.10916994,.58923888,-.31595394,-.10915743,-.15060084
KUV1,2020,71.134781,3584.0449,377.39999,5.3054214,Dalits,368.8587,SC,102.31561,14.500633,.1388911,-.25547367,-.085343435,.073326156,1.2910922,-.065275736,.09672334
KUV10,2010,44,6702.2729,65,1.4772727,Upper,288.5,Settu,22.530329,3.3863637,-.089399196,-.5389294,-.0202912,-.16146675,-.43235859,-.10322133,-.12456036
KUV11,2016,34.696201,6995.3262,61.700001,1.7782927,Middle,44.303799,Padayachi,139.26572,18.904579,-.78313392,-.63611889,-.014177547,.18206331,-.45056406,-.050240077,-.10716009
KUV11,2020,71.41304,6270.0742,114.1,1.5977474,Middle,257.33694,Padayachi,44.338757,41.921669,-.17793003,-.2525669,-.029307697,-.097288691,-.16148333,.028343339,-.11759639
KUV12,2010,47,9659.5752,125,2.6595745,Dalits,158,SC,79.113922,11.489363,-.46013546,-.50759077,.041403811,.0050480138,-.10135011,-.075556621,-.056218151
KUV12,2016,105.94936,238.94864,64.199997,.60594982,Dalits,190.00002,SC,33.789471,2.3894863,-.3692269,.10820694,-.15512857,-.12833324,-.43677205,-.10662481,-.17492662
KUV12,2020,46.875,1278.3981,53.5,1.1413333,Dalits,201.08696,SC,26.605406,7.0652194,-.33773011,-.50889653,-.13344365,-.14947458,-.49580187,-.090661235,-.14397912
KUV13,2010,110,2720.0652,80,.72727275,Middle,238,Vanniyar,33.613445,9.9079418,-.23286419,.15052076,-.10336772,-.12885125,-.34960645,-.080955796,-.16791363
KUV13,2016,120.25317,5013.8906,162,1.347158,Middle,96.075951,Vanniyar,168.61659,18.590832,-.63605493,.25762755,-.055514101,.26843736,.10277177,-.051311255,-.13208155
KUV13,2020,166.30435,1155.4696,118.4,.71194768,Middle,370.54346,Vanniyar,31.953066,3.1323802,.14367731,.73868811,-.13600819,-.13373743,-.13776104,-.10408847,-.16879949
KUV14,2010,68,2823.5295,130,1.9117646,Middle,369,Vanniyar,35.230354,23.82353,.13929251,-.28822026,-.10120925,-.12409299,-.073766075,-.033446122,-.099444829
KUV14,2016,31.645569,1810.8809,72.800003,2.3004801,Middle,242.08861,Vanniyar,30.071634,17.288809,-.22124889,-.66798645,-.12233505,-.13927412,-.38932747,-.055756535,-.076975375
KUV14,2020,17.47826,1561.5717,72.400002,4.1422887,Middle,176.79347,Vanniyar,40.951736,7.8078585,-.40674525,-.81598121,-.12753612,-.10725605,-.39153418,-.088125765,.029489197
KUV15,2010,40,13147.499,86,2.1500001,Dalits,210,SC,40.952381,31.475002,-.31240913,-.58071429,.11416861,-.10725415,-.31650561,-.0073229768,-.085673779
KUV15,2016,121.83544,1298.7013,25.299999,.20765714,Dalits,14.525317,SC,174.17863,0,-.86773133,.27415633,-.1330201,.28480542,-.65137583,-.11478283,-.19794968
KUV15,2020,145.65218,507.55545,50.5,.34671637,Dalits,282.01089,SC,17.90711,5.0755544,-.10783403,.52295107,-.14952493,-.175072,-.51235229,-.097454213,-.18991144
KUV16,2010,37,7181.4575,75,2.0270271,Dalits,130,SC,57.692307,23.165936,-.53968036,-.61205292,-.010294489,-.057991732,-.3771905,-.035691239,-.092782155
KUV17,2010,107,10818.17,155,1.4485981,Dalits,172.5,SC,89.855072,28.659683,-.41894254,.11918212,.065574326,.036657177,.064154118,-.016934851,-.12621787
KUV17,2016,66,1409.6664,101.2,1.5333333,Dalits,62.151897,SC,162.82689,14.096663,-.73242944,-.3091127,-.13070515,.25139937,-.23265016,-.066654943,-.12131981
KUV17,2020,7.0434785,27764.994,94.699997,13.445061,Dalits,197.33696,SC,47.988979,271.74564,-.34838343,-.92498517,.41911766,-.086546779,-.26850942,.81299305,.56723005
KUV18,2010,34,1902.9412,40,1.1764706,Middle,100.5,Vanniyar,39.800995,13.147058,-.6234867,-.64339155,-.12041449,-.11064246,-.57027876,-.069897026,-.14194803
KUV18,2016,66.455696,1520.8987,34.900002,.52516192,Middle,36.835445,Vanniyar,94.745705,.92327148,-.80435073,-.30435237,-.12838463,.051049381,-.59841448,-.11163066,-.17959651
KUV18,2020,33.847824,8847.5049,263.39999,7.7818885,Middle,282.11954,Vanniyar,93.364677,88.475052,-.10752539,-.64498121,.024462463,.04698528,.66217607,.1872828,.23987395
KUV19,2010,52,3520.0005,47,.90384614,Dalits,133,SC,35.338345,5.0076923,-.53115773,-.4553597,-.086679526,-.12377519,-.53166109,-.097685903,-.15770692
KUV19,2016,75.569618,667.4566,65.199997,.86278063,Dalits,263.10129,SC,24.78133,6.6745663,-.16155416,-.2091464,-.14618908,-.15484248,-.43125522,-.091994978,-.16008069
KUV19,2020,127.47826,1281.1947,56.299999,.44164395,Dalits,556.90216,SC,10.109495,5.5492768,.67310202,.33310238,-.13338532,-.19801891,-.48035482,-.095836863,-.18442422
KUV2,2010,31,7448.3872,60,1.9354838,Middle,120,Vanniyar,50,16.419355,-.56808931,-.67473018,-.0047258222,-.08062873,-.45994261,-.058724966,-.098073758
KUV2,2016,120.56962,2685.2617,100.4,.8327139,Middle,34.208858,Vanniyar,293.49124,0,-.81181258,.26093325,-.10409378,.63591975,-.23706357,-.11478283,-.16181867
KUV2,2020,40.760868,693.39447,20.1,.49312001,Middle,151.41304,Vanniyar,13.274947,6.9339447,-.47884828,-.57276607,-.14564796,-.18870358,-.68006325,-.091109425,-.18144868
KUV20,2010,62,1048.3871,55,.88709676,Dalits,94,SC,58.510635,2.4193547,-.64195246,-.35089755,-.13824213,-.055583544,-.48752666,-.10652284,-.1586751
KUV20,2016,124.77215,3741.0171,126.6,1.0146495,Dalits,100.88607,SC,125.48809,0,-.62238991,.3048338,-.082068689,.14151838,-.092523225,-.11478283,-.15130199
KUV20,2020,151.60869,1699.355,135.60001,.89440787,Dalits,543.20654,SC,24.962881,7.4872298,.63419425,.58517402,-.12466169,-.15430821,-.042871915,-.089220434,-.15825249
KUV21,2010,91.400002,2761.825,120,1.3129103,Dalits,170,SC,70.588234,15.583238,-.42604476,-.043778818,-.10249653,-.020041468,-.12893414,-.061579581,-.13406122
KUV21,2016,98.126579,0,132.89999,1.3543732,Dalits,177.72151,SC,74.779915,0,-.40410879,.026488459,-.1601135,-.0077061462,-.057767365,-.11478283,-.13166448
KUV21,2020,113.73913,2807.4468,227.7,2.0019495,Dalits,498.75,SC,45.654137,8.8466616,.50789809,.1895805,-.10154477,-.093417779,.46522602,-.084579155,-.094231747
KUV22,2010,85,19038.459,290,3.4117646,Middle,362.5,Vanniyar,80,22.439728,.12082672,-.11063461,.23706536,.0076555726,.80892318,-.03817061,-.012738282
KUV22,2016,55.696201,4433.4443,60.200001,1.0808637,Middle,44.177216,Vanniyar,136.26935,0,-.78349358,-.41674837,-.067623332,.17324558,-.45883927,-.11478283,-.14747453
KUV22,2020,122.28261,547.96185,89.599998,.7327289,Middle,233.53261,Vanniyar,38.367233,2.2798271,-.24555555,.27882752,-.14868197,-.11486175,-.2966451,-.1069992,-.16759823
KUV23,2010,45,10931.342,90,2,Middle,228,Vanniyar,39.473686,27.961216,-.26127309,-.52848321,.06793531,-.11160567,-.29443839,-.019319512,-.094344437
KUV23,2016,13.101266,18730.781,208.8,15.937391,Middle,266.13925,Vanniyar,78.45517,147.04211,-.15292364,-.86170423,.23064661,.0031094304,.3609584,.38723856,.71129763
KUV23,2020,69.239128,2359.1572,549.40002,7.9348202,Middle,377.44565,Vanniyar,145.55739,8.965292,.16328567,-.27527606,-.11089694,.20057851,2.2399833,-.084174134,.24871407
KUV24,2016,90.886078,1324.587,73.400002,.80760443,Dalits,58.481014,SC,125.51083,8.6210842,-.74285799,-.049147375,-.13248007,.14158529,-.38601738,-.085349306,-.1632701
KUV24,2020,16.413044,165.5629,1.4,.085298017,Dalits,144.02174,SC,.9720754,0,-.49984616,-.82710868,-.15665954,-.22490859,-.78322756,-.11478283,-.20502257
KUV25,2010,152,2527.8845,90,.59210527,Dalits,151,SC,59.60265,8.4531441,-.48002169,.58926177,-.10737697,-.052369956,-.29443839,-.085922673,-.17572689
KUV26,2010,44,6193.5225,74.5,1.6931819,Middle,175.5,Vanniyar,42.450142,17.617044,-.41041985,-.5389294,-.030904714,-.10284653,-.37994891,-.054635894,-.11207987
KUV26,2016,136.4557,2942.3723,487.29999,3.5711222,Middle,104.93671,Vanniyar,464.37512,2.8959525,-.61088246,.42688271,-.098729961,1.1387985,1.8973893,-.10489567,-.00352672
KUV26,2020,211.1739,1586.0515,234.8,1.1118798,Middle,306.46741,Vanniyar,76.614998,8.3278837,-.038355753,1.2074051,-.12702543,-.0023058457,.50439543,-.086350329,-.14568166
KUV27,2010,59,4167.4238,75,1.2711865,Dalits,206,SC,36.407764,15.365805,-.3237727,-.38223618,-.073173031,-.1206281,-.3771905,-.062321927,-.13647304
KUV27,2016,25.06329,10658.48,208.7,8.3269196,Dalits,215.63292,SC,96.784851,106.58481,-.29640663,-.73674637,.062242895,.057050202,.3604067,.24911192,.27137911
KUV27,2020,138.78261,3225.2048,114.9,.82791352,Dalits,330.38046,SC,34.778084,16.04776,.029578626,.45119005,-.092829525,-.12542394,-.15706986,-.05999364,-.16209616
KUV28,2010,67,4605.6323,53,.79104477,Dalits,119,SC,44.537815,4.3955221,-.57093018,-.29866648,-.064031154,-.096702904,-.49856028,-.099775933,-.16422732
KUV28,2016,88.607597,428.57147,75.900002,.85658568,Dalits,123.35442,SC,61.530018,4.2857146,-.55855978,-.072948873,-.15117268,-.046698075,-.37222537,-.10015083,-.16043878
KUV28,2020,67.58696,2486.437,55.599998,.82264388,Dalits,427.77173,SC,12.997585,16.838211,.30625659,-.29253495,-.10824165,-.18951981,-.48421657,-.057294935,-.16240075
KUV29,2010,74,4820.1758,58,.78378379,Dalits,164,SC,35.365852,18.148712,-.44309011,-.22554296,-.059555367,-.12369424,-.47097623,-.052820709,-.16464704
KUV29,2016,159.11392,675.28815,85.400002,.53672236,Dalits,292.27847,SC,29.21871,6.7528815,-.078664966,.66357535,-.14602569,-.14178412,-.3198157,-.0917276,-.17892827
KUV29,2020,87.260872,2448.7717,77.400002,.88699549,Dalits,286.52176,SC,27.013657,19.144478,-.095019162,-.087017052,-.10902742,-.14827317,-.36395016,-.049421031,-.15868096
KUV3,2016,11.392406,16530.797,41.200001,3.6164443,Dalits,115.06329,SC,35.806381,0,-.58211392,-.87955534,.18475071,-.12239785,-.5636586,-.11478283,-.00090690015
KUV3,2020,67.260872,1415.2341,31.799999,.47278604,Dalits,373.31522,SC,8.5182705,14.152341,.15155157,-.29594135,-.13058899,-.20270158,-.6155166,-.066464856,-.18262407
KUV30,2010,46,6891.3042,49,1.0652174,Dalits,63,SC,77.777779,18.26087,-.73002005,-.51803696,-.016347645,.0011159972,-.5206275,-.052437786,-.14837895
KUV30,2016,148.10127,1612.8817,88.599998,.5982393,Dalits,7.5000005,SC,1181.3333,0,-.88768953,.54853481,-.12646569,3.2486701,-.30216193,-.11478283,-.17537232
KUV30,2020,146.73914,1015.988,134.60001,.91727412,Dalits,283.8587,SC,47.417961,3.0909872,-.10258462,.53430563,-.13891804,-.088227175,-.048388723,-.10422979,-.15693071
KUV31,2010,70,4157.1504,80,1.1428572,Middle,497.5,Vanniyar,16.080402,12.069152,.50434697,-.26732782,-.073387355,-.18044765,-.34960645,-.073577143,-.14389104
KUV31,2016,111.3924,474.93585,63.200001,.56736368,Middle,19.683544,Vanniyar,321.08038,4.1811767,-.85307741,.16506609,-.15020543,.71710932,-.44228882,-.10050774,-.17715707
KUV31,2020,54.347828,190.99097,17.700001,.32568002,Middle,223.09782,Vanniyar,7.9337397,1.9099096,-.27519965,-.43083379,-.15612906,-.20442174,-.69330359,-.10826215,-.19112743
KUV32,2010,85.5,2338.1414,54,.63157892,Dalits,226,SC,23.893805,9.0432234,-.26695487,-.1054115,-.11133537,-.1574543,-.49304345,-.083908066,-.17344515
KUV32,2016,148.65823,4054.7297,194.5,1.3083702,Dalits,287.46835,SC,67.659622,.73973942,-.092329994,.55435294,-.075524047,-.028659815,.28206804,-.11225726,-.13432366
KUV32,2020,115.25,3050.436,146.89999,1.2746203,Dalits,612.01086,SC,24.002842,15.584903,.82965982,.20536339,-.096475542,-.15713343,.019467944,-.061573897,-.13627455
KUV33,2016,99.455696,4942.8281,53.799999,.5409444,Middle,158.1962,Navithar,34.0084,16.098434,-.45957807,.040372699,-.056996603,-.12768897,-.49414682,-.05982063,-.17868422
KUV33,2020,39.326088,14698.502,228.8,5.8180208,Middle,275.81522,Navithar,82.954094,135.17313,-.12543528,-.58775407,.14652552,.01634891,.47129455,.34671625,.12635383
KUV34,2010,95,440,69,.72631574,Middle,109.5,Vanniyar,63.013695,4.4000001,-.59791863,-.00617246,-.15093426,-.042331897,-.41029134,-.099760644,-.16796894
KUV34,2016,9.7721519,33155.535,142.39999,14.572019,Middle,458.03799,Vanniyar,31.089125,0,.39223975,-.89648086,.53157473,-.13627984,-.0053576902,-.11478283,.63237309
KUV34,2020,19.70652,1213.291,54.299999,2.7554331,Middle,153.64131,Vanniyar,35.342056,12.132911,-.472518,-.79270434,-.13480192,-.12376427,-.49138844,-.07335946,-.05067711
KUV35,2010,80,8146.1611,100,1.25,Middle,235,Vanniyar,42.553192,17.423889,-.24138686,-.16286568,.0098310839,-.10254327,-.23927031,-.055295352,-.13769771
KUV35,2016,200.82278,1412.6563,56.900002,.2833344,Middle,10.759494,Vanniyar,528.83533,4.0587349,-.87842965,1.0992751,-.13064277,1.3284926,-.4770447,-.10092577,-.1935752
KUV35,2020,258.15216,0,19,.073600002,Middle,266.57608,Vanniyar,7.1274214,0,-.15168266,1.69815,-.1601135,-.20679457,-.68613172,-.11478283,-.20569876
KUV36,2010,40,2525,35,.875,Dalits,331.5,SC,10.558069,5.25,.032759108,-.58071429,-.10743715,-.19669884,-.59786284,-.096858636,-.15937434
KUV36,2016,56.582279,298.13361,72.699997,1.2848545,Dalits,222.40506,SC,32.688107,2.9813361,-.27716771,-.40749222,-.15389386,-.13157435,-.38987917,-.10460415,-.13568297
KUV37,2010,85,351.76471,40,.47058824,Middle,86,Vanniyar,46.511631,3.517647,-.66467959,-.11063461,-.15277502,-.090894334,-.57027876,-.10277312,-.18275112
KUV37,2016,74.746834,116.73738,190.8,2.5526166,Middle,579.62024,Vanniyar,32.918106,1.1673738,.73764163,-.21774139,-.15767814,-.13089749,.26165587,-.11079726,-.062400788
