HHID_panel,tempo,de_assets1,de_assets2,di_assets,de_DAR1,de_DAR2,di_DAR,de_DSR1,de_DSR2,di_DSR,de_income1,de_income2,di_income,de_ISR1,de_ISR2,di_ISR,de_expenses1,de_expenses2,di_expenses,cat_assets_b,cat_DAR_b,cat_DSR_b,cat_income_b,cat_ISR_b,cat_expenses_b
ORA21,2,97.112335,-50.30146,-158.64061,-16.918081,-64.585327,-.28506202,122.88071,-100,-.30431789,143.42746,-62.732609,-119.11255,-37.772961,-100,-.084963843,158.05821,-69.875092,-69963.547,Dec,Dec,Dec,Dec,Dec,Dec
ORA22,1,-45.413235,158.537,-97.411392,295.14645,-93.22332,1.1833377,306.74625,-100,.42598608,-8.758811,26.757542,-6.5253143,243.35159,-100,.33794838,91.158508,-71.569237,35916.453,Dec,Inc,Inc,Sta,Inc,Inc
ORA22,2,-45.413235,158.537,185.62877,295.14645,-93.22332,-1.4769093,306.74625,-100,-.56485856,-8.758811,26.757542,18.188354,243.35159,-100,-.47682086,91.158508,-71.569237,-53903.41,Inc,Dec,Dec,Inc,Dec,Dec
ORA23,1,1747.7727,-74.865913,5723.9556,-96.107109,10148.35,-.25824201,-100,.4760696,-.14165413,1708.3182,-72.883293,1136.0316,-100,.12976991,-.14165413,1193.7043,-75.108925,541941.75,Inc,Dec,Dec,Inc,Dec,Inc
ORA23,2,1747.7727,-74.865913,-4530.4775,-96.107109,10148.35,1.0615472,-100,.4760696,.4760696,1708.3182,-72.883293,-876.4447,-100,.12976991,.12976991,1193.7043,-75.108925,-441146.09,Dec,Inc,Sta,Dec,Sta,Dec
ORA24,1,-68.588837,594.4632,-129.6329,58.421082,-21.801153,.12982464,-14.890426,-75.476563,-.081220508,-45.914845,482.08603,-25.253164,63.595734,-99.278053,.063595735,49.789028,-36.504898,23898.734,Dec,Inc,Dec,Dec,Inc,Inc
ORA24,2,-68.588837,594.4632,352.9155,58.421082,-21.801153,-.076750278,-14.890426,-75.476563,-.35038793,-45.914845,482.08603,143.40533,63.595734,-99.278053,-.16241467,49.789028,-36.504898,-26246.559,Inc,Dec,Dec,Inc,Dec,Dec
ORA25,1,-42.484177,270.46753,-135.94937,-30.011889,6.6078219,-.11066884,1088.1938,-81.675385,4.0580807,-96.541466,676.26086,-176.67088,1754.5565,-89.000237,1.5430543,-27.160627,27.839525,-12602.531,Dec,Dec,Inc,Dec,Inc,Dec
ORA25,2,-42.484177,270.46753,497.79721,-30.011889,6.6078219,.017053545,1088.1938,-81.675385,-3.6190362,-96.541466,676.26086,42.801323,1754.5565,-89.000237,-1.4515938,-27.160627,27.839525,9409.0547,Inc,Sta,Dec,Inc,Dec,Inc
ORA26,1,45.223969,-78.405754,120.06964,43.42379,326.24261,.057244167,65.243683,1078.3179,.04129786,-8.5644989,-92.665047,-16.101257,698.19604,2074.1687,.033424281,83.08252,-43.942715,38716.453,Inc,Inc,Inc,Sta,Inc,Inc
ORA26,2,45.223969,-78.405754,-302.30878,43.42379,326.24261,.61682987,65.243683,1078.3179,1.1278744,-8.5644989,-92.665047,-159.29004,698.19604,2074.1687,.79257125,83.08252,-43.942715,-37490.367,Dec,Inc,Inc,Dec,Inc,Dec
ORA27,1,130.06267,43.96442,327.1076,-10.639819,-49.187275,-.03257519,-11.514482,-55.045155,-.07301867,30.441498,217.66658,24.962029,456.39929,-84.812782,.38960919,-13.553563,-54.765141,-11113.922,Inc,Dec,Dec,Inc,Inc,Dec
ORA27,2,130.06267,43.96442,254.38147,-10.639819,-49.187275,-.13457039,-11.514482,-55.045155,-.30887359,30.441498,217.66658,232.82059,456.39929,-84.812782,-.40283954,-13.553563,-54.765141,-38820.859,Inc,Dec,Dec,Inc,Dec,Dec
ORA28,1,50.508514,90.148712,87.37973,-64.933685,118.11182,-.3378053,-100,1.289977,-1.1077552,-37.819229,55.791924,-21.556961,-100,.1476378,-.23553972,73.831886,111.90043,32043.039,Inc,Dec,Dec,Dec,Dec,Inc
ORA28,2,50.508514,90.148712,234.72897,-64.933685,118.11182,.21546653,-100,1.289977,1.289977,-37.819229,55.791924,19.774353,-100,.1476378,.1476378,73.831886,111.90043,84421.086,Inc,Inc,Sta,Inc,Sta,Inc
ORA29,1,18.915005,180.32967,33.101257,150.22998,1.7955011,.24637716,-1.8579766,353.01871,-.0021110922,11.392406,132.13065,4.9129753,100.37331,-27.120192,.020947471,15.969038,.62840158,7808.8594,Inc,Inc,Sta,Inc,Inc,Inc
ORA29,2,18.915005,180.32967,375.26831,150.22998,1.7955011,.0073683262,-1.8579766,353.01871,.39365855,11.392406,132.13065,63.472889,100.37331,-27.120192,-.01134086,15.969038,.62840158,356.35938,Inc,Sta,Inc,Inc,Dec,Sta
ORA30,1,-61.317772,69.458443,-200.20253,427.22485,-36.258659,1.3608388,383.39636,1426.4501,.77114952,-25.920599,-88.928665,-11.405064,-70.845268,10933.188,-.14249559,-31.104246,87.413734,-14401.266,Dec,Inc,Inc,Dec,Dec,Dec
ORA30,2,-61.317772,69.458443,87.724258,427.22485,-36.258659,-.60891652,383.39636,1426.4501,13.869172,-25.920599,-88.928665,-28.98624,-70.845268,10933.188,6.4113054,-31.104246,87.413734,27883.875,Inc,Dec,Inc,Dec,Inc,Inc
ORA32,1,-7.1953812,57.60358,-13.563293,24.014204,-44.96962,.14013594,85.401833,.13931507,.097523384,-37.000523,-32.035828,-80.291138,861.14178,-36.284607,.18968928,-69.672997,180.00945,-60197.469,Sta,Inc,Inc,Dec,Inc,Dec
ORA32,2,-7.1953812,57.60358,100.76981,24.014204,-44.96962,-.32544079,85.401833,.13931507,.00029495358,-37.000523,-32.035828,-43.795815,861.14178,-36.284607,-.076820657,-69.672997,180.00945,47167.031,Inc,Dec,Sta,Dec,Dec,Inc
ORA33,1,318.89471,-5.776381,326.8671,-78.234039,141.01895,-.51901615,-52.408955,2759.3757,-.036866989,81.230911,-80.414627,58.89241,-100,.5955863,-.070344828,-21.664248,-11.855742,-10572.152,Inc,Dec,Dec,Inc,Dec,Dec
ORA33,2,318.89471,-5.776381,-24.80188,-78.234039,141.01895,.20362936,-52.408955,2759.3757,.92377937,81.230911,-80.414627,-105.65871,-100,.5955863,.5955863,-21.664248,-11.855742,-4532.1953,Sta,Inc,Inc,Dec,Sta,Dec
ORA35,1,-9.2883644,186.32828,-17.3228,95.050301,-81.997993,.38223982,-73.444275,348.97327,-.10251853,28.455214,122.97739,20.385315,.037068289,101.99724,.037068289,10.111016,-3.8139498,4934.1758,Sta,Inc,Dec,Inc,Sta,Inc
ORA35,2,-9.2883644,186.32828,315.22498,95.050301,-81.997993,-.64317966,-73.444275,348.97327,.12935841,28.455214,122.97739,113.17033,.037068289,101.99724,.037808631,10.111016,-3.8139498,-2049.3945,Inc,Dec,Inc,Inc,Inc,Sta
ORA36,1,-17.023888,60.292183,-64.09494,-35.824905,-16.916203,-.11418296,424.14825,-56.715454,.37016577,-77.560417,565.8194,-85.316452,424.14825,-77.046799,.37016577,217.17986,-26.677584,94907.594,Dec,Dec,Inc,Dec,Inc,Inc
ORA36,2,-17.023888,60.292183,188.35583,-35.824905,-16.916203,-.034600765,424.14825,-56.715454,-.25943834,-77.560417,565.8194,139.66428,424.14825,-77.046799,-.3524417,217.17986,-26.677584,-36977.156,Inc,Dec,Dec,Inc,Dec,Dec
ORA38,1,123.10127,94.751709,231.43039,-84.584892,-58.389755,-1.0348152,-95.359581,-94.589531,-1.0576243,15.074794,78.322472,9.9493637,-89.450981,-94.589531,-.43641236,58.473156,36.912781,15086.074,Inc,Dec,Dec,Inc,Dec,Inc
ORA38,2,123.10127,94.751709,397.41745,-84.584892,-58.389755,-.11011671,-95.359581,-94.589531,-.048681866,15.074794,78.322472,59.48542,-89.450981,-94.589531,-.048681866,58.473156,36.912781,15092.188,Inc,Dec,Dec,Inc,Dec,Inc
ORA39,1,-42.789772,202.4993,-65.468353,39.149662,132.70824,.065249443,-100,.055193521,-.10165,-25.348101,67.079834,-20.278481,-100,.034656148,-.03915,-.2166737,65.605583,-96.203125,Dec,Inc,Dec,Dec,Dec,Sta
ORA39,2,-42.789772,202.4993,177.25098,39.149662,132.70824,.3077718,-100,.055193521,.055193521,-25.348101,67.079834,40.061096,-100,.034656148,.034656148,-.2166737,65.605583,29065.766,Inc,Inc,Sta,Inc,Sta,Inc
ORA40,1,-64.476166,99.212196,-151.51898,1414.2523,-78.625298,1.967917,255.78903,-44.745289,.80900073,28.288244,-11.047353,10.494938,137.48463,-87.58889,.14969614,14.383856,7.5146265,6731.6445,Dec,Inc,Inc,Inc,Inc,Inc
ORA40,2,-64.476166,99.212196,82.823341,1414.2523,-78.625298,-1.6566868,255.78903,-44.745289,-.50350857,28.288244,-11.047353,-5.2579803,137.48463,-87.58889,-.22648582,14.383856,7.5146265,4022.7031,Inc,Dec,Dec,Dec,Dec,Sta
ORA41,1,62.897701,182.66714,116.36075,16.037081,-54.511997,.079751968,-34.313667,-50.68214,-.20784786,132.90303,424.92105,40.269619,-49.487438,-76.097214,-.21333647,20.924967,-13.795657,11236.707,Inc,Inc,Dec,Inc,Dec,Inc
ORA41,2,62.897701,182.66714,550.48706,16.037081,-54.511997,-.31456107,-34.313667,-50.68214,-.20165473,132.90303,424.92105,299.86517,-49.487438,-76.097214,-.16570602,20.924967,-13.795657,-8958.4453,Inc,Dec,Dec,Inc,Dec,Dec
ORA43,1,-28.656076,93.619835,-67.341782,292.23279,-39.226124,.45016289,.49804488,-47.662346,.49804488,-14.337747,243.88394,-8.0721512,.39290059,-52.584827,.39290059,424.34628,-55.615143,174406.33,Dec,Inc,Sta,Dec,Sta,Inc
ORA43,2,-28.656076,93.619835,156.96135,292.23279,-39.226124,-.23700637,.49804488,-47.662346,-.23737988,-14.337747,243.88394,117.61998,.39290059,-52.584827,-.20660609,424.34628,-55.615143,-119854.16,Inc,Dec,Dec,Inc,Dec,Dec
ORA44,1,-62.170334,440.32928,-189.93037,44.507401,-69.205772,.54632652,325.36728,-38.235065,.74336016,-74.194923,-20.430925,-307.53796,89.718994,177.78221,.096753657,78.301003,-22.868765,34687.344,Dec,Inc,Inc,Dec,Inc,Inc
ORA44,2,-62.170334,440.32928,508.8869,44.507401,-69.205772,-1.2275875,325.36728,-38.235065,-.37157917,-74.194923,-20.430925,-21.853333,89.718994,177.78221,.36373252,78.301003,-22.868765,-18063.43,Inc,Dec,Dec,Dec,Inc,Dec
ORA45,1,46.322033,57.271687,66.240509,-63.598675,40.488503,-.21125433,-43.078514,691.44995,-.040850315,15.23352,-11.105481,8.8354416,-83.023415,1284.3984,-.078729101,6.6154318,-32.63942,2222.7852,Inc,Dec,Dec,Inc,Dec,Sta
ORA45,2,46.322033,57.271687,119.83557,-63.598675,40.488503,.048956059,-43.078514,691.44995,.37322581,15.23352,-11.105481,-7.4223976,-83.023415,1284.3984,.20676871,6.6154318,-32.63942,-11692.35,Inc,Inc,Inc,Dec,Inc,Dec
ORA46,1,-42.56477,44.943569,-91.088608,775.66675,-39.440033,1.2323678,692.06622,19.476192,.32104182,-36.533051,240.78242,-19.727848,109.19448,9.4947672,.050654106,-27.630213,4.6439133,-16854.43,Dec,Inc,Inc,Dec,Inc,Dec
ORA46,2,-42.56477,44.943569,55.240768,775.66675,-39.440033,-.54870796,692.06622,19.476192,.071561515,-36.533051,240.78242,82.521317,109.19448,9.4947672,.0092140064,-27.630213,4.6439133,2050.082,Inc,Dec,Inc,Inc,Sta,Sta
ORA47,1,41.784103,3.7117407,110.72787,30.729977,-56.745674,.14727196,-66.287674,-85.76284,-1.2790847,-22.044422,205.69984,-11.683544,-74.037399,-100,-.28132695,7.4107556,19.13315,2801.2656,Inc,Inc,Dec,Dec,Dec,Sta
ORA47,2,41.784103,3.7117407,13.946045,30.729977,-56.745674,-.35552144,-66.287674,-85.76284,-.55789745,-22.044422,205.69984,84.987885,-74.037399,-100,-.098652571,7.4107556,19.13315,7768.3008,Sta,Dec,Dec,Inc,Dec,Inc
ORA48,1,-14.214846,-7.8807092,-21.037971,761.39301,-15.954999,.97746396,2004.4054,-77.424248,.21032235,-12.083924,132.79506,-7.255188,2004.4054,-77.424248,.21032235,23.21838,-21.423708,11794.938,Dec,Inc,Inc,Dec,Inc,Inc
ORA48,2,-14.214846,-7.8807092,-10.005508,761.39301,-15.954999,-.17643714,2004.4054,-77.424248,-.17096463,-12.083924,132.79506,70.095627,2004.4054,-77.424248,-.17096463,23.21838,-21.423708,-13410.156,Sta,Dec,Dec,Inc,Dec,Dec
ORA49,1,-53.430664,95.610191,-94.037971,191.42413,-40.498508,.53294218,962.14911,65.782341,.32478806,-9.3010416,-33.722042,-5.3480988,12.34848,222.0787,.0041684173,57.580559,-67.549065,25335.445,Dec,Inc,Inc,Sta,Inc,Inc
ORA49,2,-53.430664,95.610191,78.364052,191.42413,-40.498508,-.32858518,962.14911,65.782341,.23585904,-9.3010416,-33.722042,-17.586685,12.34848,222.0787,.084223211,57.580559,-67.549065,-46835.445,Inc,Dec,Inc,Dec,Inc,Dec
ORA51,1,-61.759083,155.43478,-161.5,-90.585999,-50.287067,-.60621595,-91.642265,35.501369,-1.4985453,-31.434599,-46.496658,-11.316456,-89.873383,-100,-.53022212,43.021538,-37.254585,23188.609,Dec,Dec,Dec,Dec,Dec,Inc
ORA51,2,-61.759083,155.43478,155.43478,-90.585999,-50.287067,-.031680852,-91.642265,35.501369,.048518538,-31.434599,-46.496658,-11.477023,-89.873383,-100,-.059743591,43.021538,-37.254585,-28719.043,Inc,Dec,Inc,Dec,Dec,Dec
ORA52,1,-92.52887,1394.6212,-274.34811,-100,.42405778,-.047217537,-100,.63651854,-.059999999,-7.5949402,-32.739422,-7.5949402,-100,.49691841,-.0049999999,-41.79697,73.936211,-21316.455,Dec,Dec,Dec,Sta,Dec,Dec
ORA52,2,-92.52887,1394.6212,308.93509,-100,.42405778,.42405778,-100,.63651854,.63651854,-7.5949402,-32.739422,-30.252884,-100,.49691841,.49691841,-41.79697,73.936211,21946.889,Inc,Sta,Sta,Dec,Sta,Inc
ORA8,1,50.107101,-15.367007,162.84808,-6.3656921,49.986626,-.028400779,962.87402,121.17393,.090269446,-46.598099,287.39258,-37.278481,383.23947,100.1378,.035928704,22.317986,9.8185015,12587.344,Inc,Sta,Inc,Dec,Inc,Inc
ORA8,2,50.107101,-15.367007,-74.967651,-6.3656921,49.986626,.20882064,962.87402,121.17393,.12074309,-46.598099,287.39258,122.77848,383.23947,100.1378,.045366131,22.317986,9.8185015,6773.5234,Dec,Inc,Inc,Inc,Inc,Sta
ORA9,1,182.80469,-56.81752,850.95581,-89.170357,49.482151,-2.0784068,-47.242134,-99.525009,-1.8888566,-60.443039,486.77536,-58.025318,72.008736,-97.736855,.18533871,-60.417923,2.9780941,-76126.578,Inc,Dec,Dec,Dec,Inc,Dec
ORA9,2,182.80469,-56.81752,-747.97754,-89.170357,49.482151,.12490293,-47.242134,-99.525009,-2.0993698,-60.443039,486.77536,184.85139,72.008736,-97.736855,-.4327029,-60.417923,2.9780941,1485.2773,Dec,Inc,Dec,Inc,Dec,Sta
SEM1,1,27.529205,-41.603447,125.12024,-84.013779,548.12219,-.28651565,-73.793144,1343.8134,-.19970182,14.410909,-68.02729,22.481018,-100,.28079489,-.004775641,-41.612228,-7.9176469,-34912.66,Inc,Dec,Dec,Inc,Dec,Dec
SEM1,2,27.529205,-41.603447,-241.142,-84.013779,548.12219,.29882777,-73.793144,1343.8134,.95305908,14.410909,-68.02729,-121.4158,-100,.28079489,.28079489,-41.612228,-7.9176469,-3878.6445,Dec,Inc,Inc,Dec,Sta,Sta
SEM10,1,26.4135,-75.028099,108.95569,127.57206,31.985939,.68038434,-84.969917,2010.7495,-1.9671297,84.448463,-90.907928,47.291138,-96.11795,5781.5527,-.71135861,105.00826,-12.545599,38643.039,Inc,Inc,Dec,Inc,Dec,Inc
SEM10,2,26.4135,-75.028099,-391.23828,127.57206,31.985939,.388219,-84.969917,2010.7495,6.9966002,84.448463,-90.907928,-93.899834,-96.11795,5781.5527,1.6610762,105.00826,-12.545599,-9464.7813,Dec,Inc,Inc,Dec,Inc,Dec
SEM12,1,84.505684,5.6684046,133.51898,-37.622025,-42.441181,-.13096274,-100,.017763158,-.22427776,67.510544,-45.204979,60.759491,-100,0,-.079833336,42.623814,-76.293678,18498.734,Inc,Dec,Dec,Inc,Dec,Inc
SEM12,2,84.505684,5.6684046,16.524475,-37.622025,-42.441181,-.092156149,-100,.017763158,.017763158,67.510544,-45.204979,-68.150795,-100,0,0,42.623814,-76.293678,-47224.82,Sta,Dec,Sta,Dec,Sta,Dec
SEM13,1,73.926041,-50.43021,140.8291,-70.068413,283.86783,-.62528241,547.66235,-62.339291,.081728071,-63.398247,.56950748,-164.83545,547.66235,-62.339291,.081728071,-77.592575,303.48648,-74954.43,Inc,Dec,Inc,Dec,Inc,Dec
SEM13,2,73.926041,-50.43021,-167.08997,-70.068413,283.86783,.75822806,547.66235,-62.339291,-.060251642,-63.398247,.56950748,.5419693,547.66235,-62.339291,-.060251642,-77.592575,303.48648,65691.383,Dec,Inc,Dec,Sta,Dec,Inc
SEM15,1,10.581713,33.636238,9.4177246,8.3779163,8.642787,.061187029,147.40987,-59.587814,.28780019,11.512957,314.95889,4.8354416,97.12661,-72.61644,.097126603,-5.9748907,13.224131,-2903.7969,Inc,Sta,Inc,Inc,Inc,Sta
SEM15,2,10.581713,33.636238,33.104019,8.3779163,8.642787,.068409741,147.40987,-59.587814,-.28783193,11.512957,314.95889,147.51239,97.12661,-72.61644,-.14314632,-5.9748907,13.224131,6042.9258,Inc,Sta,Dec,Inc,Dec,Inc
SEM16,1,7.1717396,-3.2498002,48.265808,343.05835,-5.3842912,.30584696,2486.9768,-92.244621,1.1191397,-62.025318,148.30617,-124.05064,452.95334,-100,.20382901,13.283129,-25.304407,10493.672,Sta,Inc,Inc,Dec,Inc,Inc
SEM16,2,7.1717396,-3.2498002,-23.439697,343.05835,-5.3842912,-.021267951,2486.9768,-92.244621,-1.0738562,-62.025318,148.30617,112.6376,452.95334,-100,-.24882901,13.283129,-25.304407,-22645.844,Sta,Sta,Dec,Inc,Dec,Dec
SEM17,1,250.08253,-56.369995,575.18982,-95.596855,1574.031,-.85205895,-94.903191,3988.9807,-.78260338,54.936718,-50.657742,82.405075,-100,.16240354,-.21663332,-83.96154,95.253525,-135513.92,Inc,Dec,Dec,Inc,Dec,Dec
SEM17,2,250.08253,-56.369995,-453.88547,-95.596855,1574.031,.61773479,-94.903191,3988.9807,1.6765671,54.936718,-50.657742,-117.73116,-100,.16240354,.16240354,-83.96154,95.253525,24657.4,Dec,Inc,Inc,Dec,Sta,Inc
SEM18,1,83.77034,295.10562,117.27847,-63.741928,274.16751,-.43253449,-90.142731,-11.293729,-.66721267,136.69151,-51.560753,99.784805,-80.573875,-83.290787,-.19906053,48.92033,-25.839922,18296.203,Inc,Dec,Dec,Inc,Dec,Inc
SEM18,2,83.77034,295.10562,759.24329,-63.741928,274.16751,.67455328,-90.142731,-11.293729,-.0082400069,136.69151,-51.560753,-89.089149,-80.573875,-83.290787,-.039973672,48.92033,-25.839922,-14391.855,Inc,Inc,Dec,Dec,Dec,Dec
SEM19,1,-56.836582,661.1424,-31.544304,24.561924,-92.599899,.54655814,-79.338547,-80.045181,-.48927796,-17.947557,-17.205656,-25.126579,-67.449409,-.921718,-.053176634,214.66443,-25.373316,45508.859,Dec,Inc,Dec,Dec,Dec,Inc
SEM19,2,-56.836582,661.1424,158.38126,24.561924,-92.599899,-2.5666685,-79.338547,-80.045181,-.10199234,-17.947557,-17.205656,-19.764725,-67.449409,-.921718,-.00023653731,214.66443,-25.373316,-16926.25,Inc,Dec,Dec,Dec,Sta,Dec
SEM2,1,54.499062,16.356131,70.303787,45.941154,-6.9193192,.27956438,24.549643,406.45593,.10321423,66.244736,-70.57769,39.746841,-21.171627,367.01688,-.033182144,161.48453,-40.76952,68792.406,Inc,Inc,Inc,Inc,Dec,Inc
SEM2,2,54.499062,16.356131,32.598389,45.941154,-6.9193192,-.061449885,24.549643,406.45593,2.1283858,66.244736,-70.57769,-70.399017,-21.171627,367.01688,.45343897,161.48453,-40.76952,-45414.148,Inc,Sta,Inc,Dec,Inc,Dec
SEM20,1,9.0499001,-24.728079,7.8734131,9.2322435,149.30188,.036080033,-63.927937,162.53473,-.17068234,-18.987337,150.0463,-10.443035,-74.123283,288.108,-.055175267,-14.938504,51.801075,-4212.6582,Sta,Sta,Dec,Dec,Dec,Dec
SEM20,2,9.0499001,-24.728079,-23.460373,9.2322435,149.30188,.63734674,-63.927937,162.53473,.15653631,-18.987337,150.0463,66.856079,-74.123283,288.108,.055495046,-14.938504,51.801075,12425.701,Dec,Inc,Inc,Inc,Inc,Inc
SEM22,1,-19.869234,-18.937176,-33.082275,-81.436592,254.53363,-.39128694,435.17773,-86.441444,.54209751,-94.741966,989.2713,-61.582279,-10.803715,-100,-.013458103,-16.711332,-10.942215,-5130.3789,Dec,Dec,Inc,Dec,Dec,Dec
SEM22,2,-19.869234,-18.937176,-25.265549,-81.436592,254.53363,.22702757,435.17773,-86.441444,-.57627636,-94.741966,989.2713,33.810539,-10.803715,-100,-.11111112,-16.711332,-10.942215,-2797.8828,Dec,Inc,Dec,Inc,Dec,Dec
SEM25,1,31.29682,33.218204,30.670883,-47.920765,166.1389,-.18092532,1011.0252,-11.244005,.29769075,-58.59705,23.608431,-42.189873,270.34177,-100,.079600632,-3.9529195,-33.819218,-2703.7969,Inc,Dec,Inc,Dec,Inc,Sta
SEM25,2,31.29682,33.218204,42.742157,-47.920765,166.1389,.32667172,1011.0252,-11.244005,-.036783099,-58.59705,23.608431,7.0377026,270.34177,-100,-.10904507,-3.9529195,-33.819218,-22217.941,Inc,Inc,Dec,Inc,Dec,Dec
SEM26,1,9.088315,113.4984,8.0886002,82.551941,-.81203026,.32464248,30.177801,156.52609,.077456355,80.168777,31.615721,24.050632,-81.607765,-100,-.073446997,77.099052,-77.124908,33615.188,Sta,Inc,Inc,Inc,Dec,Inc
SEM26,2,9.088315,113.4984,110.19401,82.551941,-.81203026,-.0058295727,30.177801,156.52609,.52298969,80.168777,31.615721,17.088497,-81.607765,-100,-.016553009,77.099052,-77.124908,-59552.145,Inc,Sta,Inc,Inc,Dec,Dec
SEM27,1,-25.257917,21.21772,-43.696198,-51.314056,6.426384,-.32034209,-78.148224,675.63733,-.36837444,-60.759495,-61.3521,-63.79747,-82.44355,899.84351,-.123032,9.3715305,15.50982,2136.709,Dec,Dec,Dec,Dec,Dec,Sta
SEM27,2,-25.257917,21.21772,27.435318,-51.314056,6.426384,.019532055,-78.148224,675.63733,.69593835,-60.759495,-61.3521,-25.278618,-82.44355,899.84351,.23575728,9.3715305,15.50982,3867.6387,Inc,Sta,Inc,Dec,Inc,Inc
SEM28,1,-37.876514,34.60326,-231.99365,-47.649853,-.28130865,-.08946503,-95.586006,-100,-.94459134,358.40869,-48.245987,175.62025,-93.585037,-100,-.16568534,31.546288,-37.893082,19306.328,Dec,Dec,Dec,Inc,Dec,Inc
SEM28,2,-37.876514,34.60326,131.6676,-47.649853,-.28130865,-.0002764985,-95.586006,-100,-.043619532,358.40869,-48.245987,-108.37025,-93.585037,-100,-.011357213,31.546288,-37.893082,-30506.328,Inc,Sta,Dec,Dec,Dec,Dec
SEM29,1,3.4234757,23.585304,7.5316467,5.4911032,463.17755,.019468457,-48.530041,2444.5488,-.13224503,-52.031979,261.76129,-49.430378,31.350231,603.72198,.033475913,39.656506,5.7839923,16893.672,Sta,Sta,Dec,Dec,Inc,Inc
SEM29,2,3.4234757,23.585304,53.664032,5.4911032,463.17755,1.7323484,-48.530041,2444.5488,3.4286346,-52.031979,261.76129,119.28363,31.350231,603.72198,.84675843,39.656506,5.7839923,3441.1094,Inc,Inc,Inc,Inc,Inc,Sta
SEM30,1,183.01315,-37.3722,728.39233,42.449444,-65.547852,.077859536,544.53656,-10.224215,.43658441,128.63036,-71.795258,114.48102,72.029915,-93.134201,.057750277,-38.779903,54.541977,-29627.848,Inc,Inc,Inc,Inc,Inc,Dec
SEM30,2,183.01315,-37.3722,-420.95758,42.449444,-65.547852,-.17126122,544.53656,-10.224215,-.05283463,128.63036,-71.795258,-146.08972,72.029915,-93.134201,-.12845598,-38.779903,54.541977,25510.457,Dec,Dec,Dec,Dec,Dec,Inc
SEM31,1,14.317245,-12.491741,71.443054,-40.890099,41.858536,-.084402412,-74.677742,2775.3098,-.16935845,293.61063,-86.784241,123.31647,-74.677742,1033.2328,-.16935845,87.989761,-25.143766,29564.559,Inc,Dec,Dec,Inc,Dec,Inc
SEM31,2,14.317245,-12.491741,-71.25827,-40.890099,41.858536,.051071778,-74.677742,2775.3098,1.5937842,293.61063,-86.784241,-143.46864,-74.677742,1033.2328,.59335721,87.989761,-25.143766,-15881.949,Dec,Inc,Inc,Dec,Inc,Dec
SEM32,1,105.86856,-59.383064,242.96835,300.11984,-87.071228,.28115803,-63.319454,-56.554001,-.082144156,-27.471779,-62.870861,-30.493675,103.1538,-100,.024162151,-13.108772,12.372514,-7734.1758,Inc,Inc,Dec,Dec,Inc,Dec
SEM32,2,105.86856,-59.383064,-280.56616,300.11984,-87.071228,-.32637775,-63.319454,-56.554001,-.026911546,-27.471779,-62.870861,-50.615021,103.1538,-100,-.047585573,-13.108772,12.372514,6342.8711,Dec,Dec,Dec,Dec,Dec,Inc
SEM34,1,-99.613403,3950.5901,-570.78479,23039.59,-98.074173,36.992016,30.271639,99.31646,.055343196,105.73956,-81.906601,77.18988,-62.478279,568.26953,-.09710665,21.878206,-40.644547,6475.9492,Dec,Inc,Inc,Inc,Dec,Inc
SEM34,2,-99.613403,3950.5901,87.513077,23039.59,-98.074173,-36.43708,30.271639,99.31646,.23653717,105.73956,-81.906601,-123.01543,-62.478279,568.26953,.33140343,21.878206,-40.644547,-14662.906,Inc,Dec,Inc,Dec,Inc,Dec
SEM35,1,473.83969,-.37867969,355.37976,-83.527397,113.39159,-1.0580137,-20.035875,298.18112,-.097396612,22.362867,-45.714642,16.101265,-73.1166,249.2455,-.35542792,.30736986,-7.3400979,235.44531,Inc,Dec,Dec,Inc,Dec,Sta
SEM35,2,473.83969,-.37867969,-1.6297607,-83.527397,113.39159,.23659487,-20.035875,298.18112,1.1590734,22.362867,-45.714642,-40.275177,-73.1166,249.2455,.32572195,.30736986,-7.3400979,-5639.7969,Sta,Inc,Inc,Dec,Inc,Sta
SEM36,1,-53.51022,-51.592701,-562.3924,-97.238571,3807.6313,-.68464828,-100,.70806044,-.40360478,2.7426233,-84.601074,4.9367218,-100,.045527115,-.40360478,-83.928688,141.23149,-128243.04,Dec,Dec,Dec,Sta,Dec,Dec
SEM36,2,-53.51022,-51.592701,-252.08586,-97.238571,3807.6313,.74031794,-100,.70806044,.70806044,2.7426233,-84.601074,-156.45847,-100,.045527115,.045527115,-83.928688,141.23149,34682.164,Dec,Inc,Sta,Dec,Sta,Inc
SEM37,1,41.889904,-40.99585,135.09494,-34.394039,-10.253448,-.36260384,-100,.91153437,-.20204188,-94.246262,78.894936,-622.02533,-100,.13904762,-.062319182,-40.099457,-6.6776075,-44911.391,Inc,Dec,Dec,Dec,Dec,Dec
SEM37,2,41.889904,-40.99585,-187.59494,-34.394039,-10.253448,-.070918977,-100,.91153437,.91153437,-94.246262,78.894936,29.960102,-100,.13904762,.13904762,-40.099457,-6.6776075,-4479.9141,Dec,Dec,Sta,Inc,Sta,Sta
SEM39,1,1.3480248,260.22733,2.0759583,46.308975,-46.878178,.19245288,770.21246,41.001053,1.1779718,-22.189129,-40.836285,-7.5443039,271.397,287.24319,.33525512,79.598885,-20.025375,24516.457,Sta,Inc,Inc,Dec,Inc,Inc
