HHID_panel,time,panelvar,annualincome,dsr,loanamount,assets_noland,dar,isr,ihs_isr,ihs_dar,ihs_dsr,ihs_loanamount,ihs_annualincome,ihs_assets_noland,euc_annualincome,sbd_annualincome,euc_assets_noland,sbd_assets_noland,euc_loanamount,sbd_loanamount,euc_dsr,sbd_dsr,euc_isr,sbd_isr,euc_dar,sbd_dar,year
KUV13,1,KUV13,110,.27200651,80,238,.33613446,.099079415,5.2890944,6.5106606,6.2989764,11.982929,12.301383,13.073174,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,3,4,Inc-Dec,2010
KUV13,2,KUV13,120.25317,.50138909,162,96.075951,1.6861659,.18590832,5.9184079,8.1233597,6.9105306,12.688498,12.390502,12.166041,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,3,4,Inc-Dec,2016
KUV13,3,KUV13,166.30435,.11554696,118.4,370.54346,.31953067,.031323802,4.1377802,6.4600029,5.442843,12.374971,12.714722,13.515873,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,3,4,Inc-Dec,2020
KUV15,1,KUV15,40,1.31475,86,210,.40952381,.31475002,6.4449286,6.7081437,7.8745489,12.05525,11.289782,12.94801,3,Dec-Inc,2,DEC-INC,1,Dec-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2010
KUV15,2,KUV15,121.83544,.12987013,25.299999,14.525317,1.7417864,0,0,8.1558142,5.5596972,10.831707,12.403574,10.276795,3,Dec-Inc,2,DEC-INC,1,Dec-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2016
KUV15,3,KUV15,145.65218,.050755545,50.5,282.01089,.1790711,.050755545,4.620265,5.8809381,4.620265,11.522876,12.582124,13.242848,3,Dec-Inc,2,DEC-INC,1,Dec-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2020
KUV2,1,KUV2,31,.74483871,60,120,.5,.16419356,5.7942023,6.9077563,7.3063154,11.695247,11.034889,12.388394,1,Inc-Dec,2,Dec-Inc,1,Inc-Dec,2,Dec-Dec,3,1,4,Inc-Dec,2010
KUV2,2,KUV2,120.56962,.26852617,100.4,34.208858,2.9349124,0,0,8.6775799,6.286099,12.210065,12.393129,11.133388,1,Inc-Dec,2,Dec-Inc,1,Inc-Dec,2,Dec-Dec,3,1,4,Inc-Dec,2016
KUV2,3,KUV2,40.760868,.069339447,20.1,151.41304,.13274947,.069339447,4.9322133,5.581625,4.9322133,10.601623,11.308625,12.620914,1,Inc-Dec,2,Dec-Inc,1,Inc-Dec,2,Dec-Dec,3,1,4,Inc-Dec,2020
KUV20,1,KUV20,62,.10483871,55,94,.58510637,.024193548,3.8796601,7.0649414,5.345593,11.608235,11.728037,12.144197,3,Dec-Inc,3,Dec-Inc,4,Inc-Inc,2,Inc-Inc,3,1,4,Inc-Dec,2010
KUV20,2,KUV20,124.77215,.37410173,126.6,100.88607,1.2548809,0,0,7.8279433,6.6176767,12.441935,12.427392,12.214894,3,Dec-Inc,3,Dec-Inc,4,Inc-Inc,2,Inc-Inc,3,1,4,Inc-Dec,2016
KUV20,3,KUV20,151.60869,.16993549,135.60001,543.20654,.24962881,.0748723,5.008976,6.2131262,5.8285747,12.510612,12.622205,13.898392,3,Dec-Inc,3,Dec-Inc,4,Inc-Inc,2,Inc-Inc,3,1,4,Inc-Dec,2020
KUV26,1,KUV26,44,.61935228,74.5,175.5,.42450142,.17617044,5.8646073,6.7440639,7.1218219,11.911701,11.385092,12.768541,3,Dec-Inc,1,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,2,4,Inc-Dec,2010
KUV26,2,KUV26,136.4557,.29423723,487.29999,104.93671,4.6437511,.028959524,4.0593443,9.136425,6.3775363,13.789783,12.516903,12.25426,3,Dec-Inc,1,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,2,4,Inc-Dec,2016
KUV26,3,KUV26,211.1739,.15860514,234.8,306.46741,.76615,.083278835,5.1153774,7.3345256,5.7595749,13.059636,12.953585,13.326014,3,Dec-Inc,1,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,2,4,Inc-Dec,2020
KUV30,1,KUV30,46,.68913043,49,63,.77777779,.18260869,5.9005003,7.3495884,7.2285781,11.492723,11.429543,11.744038,3,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2010
KUV30,2,KUV30,148.10127,.16128817,88.599998,7.5000005,11.813333,0,0,10.070131,5.7763495,12.085034,12.598799,9.6158056,3,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2016
KUV30,3,KUV30,146.73914,.1015988,134.60001,283.8587,.47417963,.030909872,4.1244845,6.8547344,5.3142033,12.50321,12.589559,13.249379,3,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2020
KUV31,1,KUV31,70,.41571504,80,497.5,.16080402,.12069152,5.486402,5.7733431,6.7231488,11.982929,11.849398,13.810498,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,2,Dec-Dec,2,3,4,Inc-Dec,2010
KUV31,2,KUV31,111.3924,.047493588,63.200001,19.683544,3.2108037,.041811768,4.4264679,8.7674236,4.5538526,11.747207,12.313962,10.580686,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,2,Dec-Dec,2,3,4,Inc-Dec,2016
KUV31,3,KUV31,54.347828,.019099096,17.700001,223.09782,.079337396,.019099096,3.6434729,5.0668964,3.6434729,10.474467,11.596307,13.008512,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,2,Dec-Dec,2,3,4,Inc-Dec,2020
KUV35,1,KUV35,80,.81461608,100,235,.42553192,.17423889,5.8535829,6.7464886,7.3958645,12.206073,11.982929,13.060488,3,Dec-Inc,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,5,4,Inc-Dec,2010
KUV35,2,KUV35,200.82278,.14126563,56.900002,10.759494,5.2883534,.040587351,4.3967552,9.2664099,5.6438017,11.642198,12.903325,9.9766912,3,Dec-Inc,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,5,4,Inc-Dec,2016
KUV35,3,KUV35,258.15216,0,19,266.57608,.071274213,0,0,4.9597311,0,10.545341,13.154451,13.186563,3,Dec-Inc,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,5,4,Inc-Dec,2020
KUV41,1,KUV41,40,2.8132501,400,313,1.2779553,2.4382501,8.4921827,7.8461642,8.6352425,13.592367,11.289782,13.347106,4,Inc-Dec,3,Dec-Inc,3,Inc-Dec,2,Dec-Dec,2,2,4,Inc-Dec,2010
KUV41,2,KUV41,53.696201,.045968879,259.5,109.55697,2.3686306,.045968879,4.5212302,8.4632149,4.5212302,13.159659,11.584245,12.297347,4,Inc-Dec,3,Dec-Inc,3,Inc-Dec,2,Dec-Dec,2,2,4,Inc-Dec,2016
KUV41,3,KUV41,40.190216,.55169791,146.89999,460.59784,.31893331,.30049407,6.3985782,6.4581318,7.0061488,12.590654,11.294526,13.733428,4,Inc-Dec,3,Dec-Inc,3,Inc-Dec,2,Dec-Dec,2,2,4,Inc-Dec,2020
KUV47,1,KUV47,75,.45056,65,275.5,.23593466,.063893333,4.8504233,6.1567068,6.8036399,11.77529,11.91839,13.21949,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,4,4,Inc-Dec,2010
KUV47,2,KUV47,107.59494,.32486498,126.6,31.518988,4.0166264,.12725678,5.5393696,8.9913445,6.4765592,12.441935,12.279276,11.051493,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,4,4,Inc-Dec,2016
KUV47,3,KUV47,34.347828,.15745635,54.400002,87.826088,.61940593,.15745635,5.7523055,7.1219087,5.7523055,11.597266,11.137442,12.076261,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,2,4,4,Inc-Dec,2020
KUV50,1,KUV50,68,.34600875,55,185,.2972973,.063920885,4.8508544,6.3878827,6.5396132,11.608235,11.82041,12.821259,1,Inc-Dec,2,Dec-Inc,1,Inc-Dec,1,Sta-Dec,1,5,4,Inc-Dec,2010
KUV50,2,KUV50,111.3924,.14901581,73.400002,36.835445,1.992646,.053750247,4.6775818,8.2903662,5.6972108,11.896827,12.313962,11.207363,1,Inc-Dec,2,Dec-Inc,1,Inc-Dec,1,Sta-Dec,1,5,4,Inc-Dec,2016
KUV50,3,KUV50,67.934784,0,13.5,194.02174,.069579832,0,0,4.9356737,0,10.203592,11.81945,12.868873,1,Inc-Dec,2,Dec-Inc,1,Inc-Dec,1,Sta-Dec,1,5,4,Inc-Dec,2020
MAN13,1,MAN13,48,.33427083,45,200,.22499999,.084270842,5.1272182,6.1092525,6.5051012,11.407565,11.472103,12.89922,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,4,Inc-Dec,2010
MAN13,2,MAN13,18.227848,1.2946228,205.7,109.87342,1.8721544,1.2390671,7.8152614,8.2279921,7.8591218,12.927321,10.503853,12.300231,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,4,Inc-Dec,2016
MAN13,3,MAN13,123.36957,.32134482,116.7,341.57608,.34165156,.12077007,5.4870529,6.5269408,6.4656644,12.360509,12.416087,13.434473,4,Dec-Inc,3,Dec-Inc,3,Inc-Inc,4,Inc-Inc,2,4,4,Inc-Dec,2020
MAN15,1,MAN15,64.5,.45736435,145,406,.35714287,.24031007,6.1750817,6.5712848,6.8186288,12.577636,11.767568,13.607256,4,Dec-Inc,4,Dec-Dec,3,Inc-Dec,4,Dec-Dec,2,3,4,Inc-Dec,2010
MAN15,2,MAN15,18.227848,2.6799879,443,441.26584,1.00393,1.8809704,8.2326899,7.604825,8.5867147,13.694472,10.503853,13.69055,4,Dec-Inc,4,Dec-Dec,3,Inc-Dec,4,Dec-Dec,2,3,4,Inc-Dec,2016
MAN15,3,MAN15,76.739128,.2747066,57.400002,198.31522,.28943822,.11489057,5.4371462,6.3610921,6.3088541,11.650947,11.941314,12.89076,4,Dec-Inc,4,Dec-Dec,3,Inc-Dec,4,Dec-Dec,2,3,4,Inc-Dec,2020
MAN17,1,MAN17,39,.20846154,134,119.5,1.121339,.20846154,6.0329075,7.715426,6.0329075,12.498742,11.264464,12.384219,1,Inc-Dec,1,Dec-Inc,1,Inc-Dec,2,Dec-Dec,1,5,3,Inc-Dec,2010
MAN17,2,MAN17,132.91139,.16253442,79.099998,69.113922,1.1444871,.043093272,4.4566488,7.7358594,5.7840462,11.971616,12.490585,11.836658,1,Inc-Dec,1,Dec-Inc,1,Inc-Dec,2,Dec-Dec,1,5,3,Inc-Dec,2016
MAN17,3,MAN17,35,.069875777,5.5999999,149.45653,.037469089,0,0,4.3168416,4.9399176,9.3236694,11.156251,12.607908,1,Inc-Dec,1,Dec-Inc,1,Inc-Dec,2,Dec-Dec,1,5,3,Inc-Dec,2020
MAN23,1,MAN23,53,.08624313,16,194.5,.082262211,.0034869832,1.9621383,5.103096,5.150351,10.373491,11.571195,12.871335,4,Dec-Inc,2,DEC-INC,4,Inc-Inc,3,Dec-Inc,3,1,4,Inc-Dec,2010
MAN23,2,MAN23,28.481012,0,57,7.278481,7.8313046,0,0,9.6590319,0,11.643953,10.95014,9.585825,4,Dec-Inc,2,DEC-INC,4,Inc-Inc,3,Dec-Inc,3,1,4,Inc-Dec,2016
MAN23,3,MAN23,42.5,.6082539,62.400002,152.71739,.40859786,.17536956,5.8600507,6.7058802,7.1037402,11.734468,11.350407,12.629492,4,Dec-Inc,2,DEC-INC,4,Inc-Inc,3,Dec-Inc,3,1,4,Inc-Dec,2020
MAN25,1,MAN25,31.799999,.49456912,65,78,.83333325,.31951088,6.4599409,7.418581,6.8968353,11.77529,11.060369,11.957611,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Inc-Inc,2,4,4,Inc-Dec,2010
MAN25,2,MAN25,149.3671,.23081732,123.4,5.1265826,24.070616,.069876961,4.9399343,10.781895,6.1347785,12.416333,12.607309,9.235342,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Inc-Inc,2,4,4,Inc-Dec,2016
MAN25,3,MAN25,64.239128,.39602816,83.900002,276.41306,.30353126,.13642642,5.6089458,6.4086347,6.674634,12.030528,11.763515,13.222798,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Inc-Inc,2,4,4,Inc-Dec,2020
MAN26,1,MAN26,97.5,.097435907,56,48,1.1666666,.0051282053,2.3372765,7.7550535,5.2723684,11.626254,12.180755,11.472103,1,Inc-Dec,2,DEC-INC,1,Dec-Inc,2,Inc-Inc,3,1,4,Inc-Dec,2010
MAN26,2,MAN26,75.949364,.041666672,22.799999,11.962025,1.9060318,0,0,8.2459259,4.4229927,10.727663,11.930969,10.08264,1,Inc-Dec,2,DEC-INC,1,Dec-Inc,2,Inc-Inc,3,1,4,Inc-Dec,2016
MAN26,3,MAN26,64.130432,.069165178,41.799999,211.25,.19786982,.069165178,4.929697,5.980763,4.929697,11.333798,11.761822,12.953945,1,Inc-Dec,2,DEC-INC,1,Dec-Inc,2,Inc-Inc,3,1,4,Inc-Dec,2020
MAN33,1,MAN33,33,.26363635,78.5,176,.44602272,.26363635,6.2677217,6.7935181,6.2677217,11.964001,11.09741,12.771386,3,Inc-Dec,2,Dec-Inc,1,Inc-Dec,1,Dec-Dec,3,1,4,Inc-Dec,2010
MAN33,2,MAN33,200,.15822785,82.300003,48.101265,1.7109739,0,0,8.1379652,5.7571931,12.011273,12.89922,11.474211,3,Inc-Dec,2,Dec-Inc,1,Inc-Dec,1,Dec-Dec,3,1,4,Inc-Dec,2016
MAN33,3,MAN33,173.91304,.0075961826,23.1,202.71739,.11395174,.0075961826,2.7250977,5.4289417,2.7250977,10.740735,12.759458,12.912715,3,Inc-Dec,2,Dec-Inc,1,Inc-Dec,1,Dec-Dec,3,1,4,Inc-Dec,2020
MAN37,1,MAN37,55,.81772196,64,130,.49230769,.24509275,6.194788,6.892252,7.3996701,11.759786,11.608235,12.468437,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2010
MAN37,2,MAN37,135.75949,.12788755,53.799999,10.253165,5.24716,0,0,9.2585897,5.5443139,11.586176,12.511787,9.9284887,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2016
MAN37,3,MAN37,38.04348,.27315816,73.300003,238.64131,.30715555,.27315816,6.3032017,6.4205041,6.3032017,11.895463,11.239633,13.075864,1,Inc-Dec,2,DEC-INC,4,Inc-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2020
MAN38,1,MAN38,45,.20666668,67.5,114,.59210527,.20666668,6.02426,7.0768323,6.02426,11.81303,11.407565,12.337101,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,1,4,Inc-Dec,2010
MAN38,2,MAN38,168.03798,.0684622,32.599998,12.310127,2.648226,0,0,8.5747929,4.9194822,11.085215,12.725093,10.111324,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,1,4,Inc-Dec,2016
MAN38,3,MAN38,27.173914,0,19,247.85326,.076658264,0,0,5.032547,0,10.545341,10.90316,13.113739,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,1,4,Inc-Dec,2020
MAN43,1,MAN43,32,1.054522,101,148,.68243241,.68174875,7.2178087,7.218811,7.6539903,12.216023,11.066638,12.598115,4,Dec-Inc,2,DEC-INC,4,Inc-Inc,4,Dec-Dec,2,3,4,Inc-Dec,2010
MAN43,2,MAN43,12.278481,1.1984239,63.299999,28.29114,2.2374496,.38461193,6.6453838,8.4062395,7.7819099,11.748788,10.10875,10.943451,4,Dec-Inc,2,DEC-INC,4,Inc-Inc,4,Dec-Dec,2,3,4,Inc-Dec,2016
MAN43,3,MAN43,88.04348,.42566812,93.099998,213.80435,.43544483,.14739431,5.6862702,6.7695165,6.7468085,12.134577,12.078733,12.965964,4,Dec-Inc,2,DEC-INC,4,Inc-Inc,4,Dec-Dec,2,3,4,Inc-Dec,2020
MAN49,1,MAN49,33,.64848483,54,257,.21011673,.057575759,4.7463241,6.0408163,7.1677861,11.589887,11.09741,13.149979,2,Sta-Dec,2,DEC-INC,3,Inc-Inc,4,Inc-Inc,2,2,4,Inc-Dec,2010
MAN49,2,MAN49,34.177216,.22937626,316.39999,47.468353,6.665494,.22937626,6.1285157,9.4978466,6.1285157,13.35791,11.132462,11.460966,2,Sta-Dec,2,DEC-INC,3,Inc-Inc,4,Inc-Inc,2,2,4,Inc-Dec,2016
MAN49,3,MAN49,11.608696,3.3401568,176.60001,317.44565,.55631572,2.3408737,8.4514265,7.0144839,8.8069201,12.77479,10.052657,13.361209,2,Sta-Dec,2,DEC-INC,3,Inc-Inc,4,Inc-Inc,2,2,4,Inc-Dec,2020
MAN50,1,MAN50,90,.053333335,33.5,100,.33500001,.053333335,4.6697965,6.5072799,4.6697965,11.112448,12.100712,12.206073,1,Inc-Dec,2,Dec-Inc,1,Inc-Inc,2,Inc-Inc,2,4,4,Inc-Dec,2010
MAN50,2,MAN50,102.53165,.058285128,64.5,47.341774,1.362433,.027420931,4.004786,7.9101748,4.7585678,11.767568,12.231074,11.458296,1,Inc-Dec,2,Dec-Inc,1,Inc-Inc,2,Inc-Inc,2,4,4,Inc-Dec,2016
MAN50,3,MAN50,58.260868,.065045498,42.700001,211.25,.20213018,.065045498,4.8682933,6.0020652,4.8682933,11.355102,11.665833,12.953945,1,Inc-Dec,2,Dec-Inc,1,Inc-Inc,2,Inc-Inc,2,4,4,Inc-Dec,2020
MAN9,1,MAN9,67,.058208957,245,574,.42682925,.058208957,4.7572603,6.7495327,4.7572603,13.10216,11.805595,13.953532,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,5,Inc-Inc,3,1,4,Inc-Dec,2010
MAN9,2,MAN9,125,.12734097,47.5,11.044304,4.3008595,0,0,9.0597172,5.540031,11.461632,12.429216,10.002817,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,5,Inc-Inc,3,1,4,Inc-Dec,2016
MAN9,3,MAN9,34.782608,.28437501,31.799999,257.5,.12349514,.078125,5.0514984,5.5093656,6.3434439,11.060369,11.15002,13.151922,1,Inc-Dec,2,DEC-INC,1,Inc-Dec,5,Inc-Inc,3,1,4,Inc-Dec,2020
MANAM1,1,MANAM1,61,.020151639,30.799999,104,.29615384,.020151639,3.6970479,6.3840289,3.6970479,11.028418,11.711777,12.245294,3,Inc-Dec,1,Dec-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Inc-Dec,2010
MANAM1,2,MANAM1,131.29747,.064111836,35.5,83.670883,.42428142,.04000964,4.3824239,6.7435455,4.853837,11.170435,12.478368,12.027794,3,Inc-Dec,1,Dec-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Inc-Dec,2016
MANAM1,3,MANAM1,98.043472,0,1.3,223.91304,.0058058249,0,0,2.4593444,0,7.8632669,12.186314,13.01216,3,Inc-Dec,1,Dec-Inc,1,Inc-Dec,1,Sta-Dec,1,5,3,Inc-Dec,2020
MANAM16,1,MANAM16,57,.1336842,34,184.5,.18428184,.045964912,4.5211439,5.9096208,5.5886416,11.127263,11.643953,12.818552,3,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,3,Inc-Dec,2010
MANAM16,2,MANAM16,101.01266,.23621292,214.8,430.31647,.49916753,.045975808,4.5213809,6.9060898,6.1578851,12.97061,12.216148,13.665423,3,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,3,Inc-Dec,2016
MANAM16,3,MANAM16,81.521736,.16322246,38.099998,242.82608,.15690242,.046280365,4.5279818,5.7487812,5.7882705,11.241117,12.001772,13.093248,3,Inc-Dec,3,Inc-Inc,4,Inc-Inc,2,Inc-Inc,2,4,3,Inc-Dec,2020
MANAM17,1,MANAM17,29,.24137931,35,147,.23809524,0,0,6.1658225,6.1795211,11.156251,10.968198,12.591335,3,Dec-Inc,2,DEC-INC,3,Inc-Inc,4,Inc-Inc,2,4,4,Inc-Dec,2010
MANAM17,2,MANAM17,106.4557,3.0032699,462,35.253166,13.105206,.32788348,6.4858079,10.173912,8.7006044,13.736467,12.268631,11.163458,3,Dec-Inc,2,DEC-INC,3,Inc-Inc,4,Inc-Inc,2,4,4,Inc-Dec,2016
MANAM17,3,MANAM17,143.88043,.297795,196.3,504.23914,.38929942,.14148347,5.6453428,6.6574974,6.3895555,12.880547,12.569885,13.823953,3,Dec-Inc,2,DEC-INC,3,Inc-Inc,4,Inc-Inc,2,4,4,Inc-Dec,2020
MANAM2,1,MANAM2,105,.26215184,50,162.5,.30769232,.042857148,4.4511557,6.4222503,6.2620745,11.512925,12.254863,12.691581,1,Sta-Dec,1,Dec-Dec,1,Inc-Dec,1,Sta-Dec,1,5,3,Inc-Dec,2010
MANAM2,2,MANAM2,119.62025,.092048272,53.799999,124.17722,.43325177,.0055291001,2.4112513,6.7644677,5.2154899,11.586176,12.385224,12.422612,1,Sta-Dec,1,Dec-Dec,1,Inc-Dec,1,Sta-Dec,1,5,3,Inc-Dec,2016
MANAM2,3,MANAM2,28.586956,0,1.9,81.684784,.023260145,0,0,3.8403504,0,8.2427568,10.953853,12.00377,1,Sta-Dec,1,Dec-Dec,1,Inc-Dec,1,Sta-Dec,1,5,3,Inc-Dec,2020
MANAM28,1,MANAM28,58,.17018102,54.5,139.5,.390681,.083974145,5.1236916,6.6610403,5.8300185,11.599103,11.661345,12.538967,1,Inc-Dec,2,DEC-INC,1,Dec-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2010
MANAM28,2,MANAM28,83.544304,.125,25.4,5.1265826,4.9545674,0,0,9.2012119,5.5214767,10.835651,12.026279,9.235342,1,Inc-Dec,2,DEC-INC,1,Dec-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2016
MANAM28,3,MANAM28,64.130432,.060006317,26.200001,222.11957,.11795449,.034582589,4.2367063,5.4634643,4.7876663,10.866662,11.761822,13.004118,1,Inc-Dec,2,DEC-INC,1,Dec-Inc,2,Dec-Dec,3,1,4,Inc-Dec,2020
MANAM31,1,MANAM31,168,.16845238,40,537.5,.074418604,.019642856,3.6715083,5.0028982,5.819809,11.289782,12.724867,13.887832,2,Sta-Dec,4,Inc-Inc,3,Inc-Inc,1,Sta-Dec,1,5,3,Inc-Dec,2010
MANAM31,2,MANAM31,37.974682,1.3333335,252.8,647.78479,.39025307,.083333343,5.1160321,6.6599441,7.8885846,13.133501,11.237823,14.074461,2,Sta-Dec,4,Inc-Inc,3,Inc-Inc,1,Sta-Dec,1,5,3,Inc-Dec,2016
MANAM31,3,MANAM31,.54347825,0,81.5,1002.2826,.081314392,0,0,5.0915079,0,12.001506,6.991138,14.510938,2,Sta-Dec,4,Inc-Inc,3,Inc-Inc,1,Sta-Dec,1,5,3,Inc-Dec,2020
MANAM45,1,MANAM45,229,.016353711,31,152.5,.20327869,.0032532751,1.8956349,6.007731,3.4885356,11.034889,13.034624,12.628067,1,Inc-Dec,3,Dec-Inc,4,Inc-Inc,5,INC-INC,3,2,4,Inc-Dec,2010
MANAM45,2,MANAM45,453.03796,.079283446,88.599998,93.417725,.94842821,.0025032803,1.6484488,7.5479536,5.0662165,12.085034,13.716878,12.137983,1,Inc-Dec,3,Dec-Inc,4,Inc-Inc,5,INC-INC,3,2,4,Inc-Dec,2016
MANAM45,3,MANAM45,71.711952,.25851327,105.6,467.01086,.22611895,.12748894,5.5411921,6.1142135,6.2480979,12.260561,11.87356,13.747255,1,Inc-Dec,3,Dec-Inc,4,Inc-Inc,5,INC-INC,3,2,4,Inc-Dec,2020
MANAM51,1,MANAM51,124,.88443017,160,760.5,.2103879,.17354202,5.849575,6.0421057,7.4780912,12.676076,12.421184,14.234879,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,4,4,Inc-Dec,2010
MANAM51,2,MANAM51,126.07595,.53302532,282.29999,125.37975,2.2515595,.11862934,5.4691687,8.4125252,6.9717169,13.243873,12.437787,12.43225,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,4,4,Inc-Dec,2016
MANAM51,3,MANAM51,164.21739,.22118932,168.39999,400.48914,.42048579,.12104146,5.4892974,6.7345595,6.0921712,12.727244,12.702093,13.593589,3,Dec-Inc,3,Dec-Inc,3,Inc-Inc,2,Dec-Dec,2,4,4,Inc-Dec,2020
MANAM9,1,MANAM9,168,.081428573,33.5,167,.20059881,.021904761,3.7803719,5.9944601,5.0929112,11.112448,12.724867,12.718896,1,Inc-Dec,4,Inc-Inc,1,Inc-Dec,2,Inc-Inc,1,5,3,Inc-Dec,2010
MANAM9,2,MANAM9,93.037971,.6633628,267.70001,496.83545,.53881019,.044244904,4.4830151,6.9825115,7.1904697,13.190769,12.13391,13.809161,1,Inc-Dec,4,Inc-Inc,1,Inc-Dec,2,Inc-Inc,1,5,3,Inc-Dec,2016
MANAM9,3,MANAM9,68.478264,.11611503,33.099998,810.32611,.040847749,0,0,4.4031487,5.4477472,11.100436,11.827419,14.298339,1,Inc-Dec,4,Inc-Inc,1,Inc-Dec,2,Inc-Inc,1,5,3,Inc-Dec,2020
NAT1,1,NAT1,31,1.1350471,44,62,.70967746,.35131291,6.5548263,7.2579584,7.7275767,11.385092,11.034889,11.728037,4,Inc-Dec,3,Inc-Inc,1,Inc-Dec,2,Dec-Dec,1,5,3,Inc-Dec,2010
NAT1,2,NAT1,54.303799,.77376539,129.7,170.44302,.76095808,.68706077,7.2255707,7.3277259,7.3444161,12.466126,11.595496,12.739304,4,Inc-Dec,3,Inc-Inc,1,Inc-Dec,2,Dec-Dec,1,5,3,Inc-Dec,2016
NAT1,3,NAT1,34.72826,.19512291,33.700001,709.78259,.047479328,.0010328639,.90442199,4.5535526,5.9667835,11.118401,11.148457,14.165861,4,Inc-Dec,3,Inc-Inc,1,Inc-Dec,2,Dec-Dec,1,5,3,Inc-Dec,2020
NAT11,1,NAT11,85.599998,.011682243,85,281,.3024911,.011682243,3.153044,6.4052019,3.153044,12.043553,12.050588,13.239257,4,Dec-Inc,1,Dec-Dec,3,Inc-Dec,5,INC-INC,2,4,4,Inc-Dec,2010
NAT11,2,NAT11,31.518988,2.4800422,468.39999,216.32909,2.1652195,.95254874,7.5522885,8.3734245,8.5091782,13.750225,11.051493,12.977703,4,Dec-Inc,1,Dec-Dec,3,Inc-Dec,5,INC-INC,2,4,4,Inc-Dec,2016
NAT11,3,NAT11,36.739128,.47292823,55.400002,117.3913,.47192591,.10830101,5.3780828,6.8499703,6.8520918,11.615482,11.204745,12.366415,4,Dec-Inc,1,Dec-Dec,3,Inc-Dec,5,INC-INC,2,4,4,Inc-Dec,2020
NAT14,1,NAT14,58.400002,0,52,127,.4094488,0,0,6.7079606,0,11.552146,11.668219,12.445089,3,Inc-Dec,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,1,4,Inc-Dec,2010
NAT14,2,NAT14,98.734177,.2152409,66.5,9.7468348,6.8227277,0,0,9.521162,6.0649104,11.798104,12.193334,9.8778448,3,Inc-Dec,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,1,4,Inc-Dec,2016
NAT14,3,NAT14,81.521736,0,8.6000004,200.86957,.042813852,0,0,4.4501452,0,9.7526646,12.001772,12.903558,3,Inc-Dec,2,DEC-INC,1,Inc-Dec,1,Sta-Dec,1,1,4,Inc-Dec,2020
