HHID_panel,year,assets_total_std,dsr_std,isr_std,dar_std,dir_std,tdr_std,afm_std,rfm_std,dailyincome4_pc_std,incpercpl_std
KOR9,2010,1.2453629,-.26486298,-.15374547,-.64204562,-.17045589,-.45677617,-.32161331,.27752975,-.76154369,-.78165263
KOR9,2016,-.56328684,-.53223366,-.34649763,-.13820112,-.3424989,-.45677617,.11554235,.50758779,-.45333827,-.4620108
KOR9,2020,-.37439677,-.55107892,-.36251703,-.55966312,-.31937617,-.45677617,-.22544864,.61887443,-.87470824,-.89901632
KUV1,2010,1.4178828,.52221137,-.38576913,-.63115549,-.19617201,-.45677617,-.43932313,-.069549397,-.53833014,-.55015641
KUV1,2016,-.6930142,-.27913693,-.47219652,3.5333107,-.3503398,-.45677617,-.30946773,-.050059929,-.44203219,-.45028517
KUV1,2020,-.4662964,-.11925074,-.051055063,.37671626,.10955689,1.812982,.013026787,.30290315,-.52019352,-.5313468
KUV10,2010,.94013518,.015348129,-.52620041,-.62950724,-.23942532,-.45677617,-.86027765,-.70418358,-.7207256,-.73931998
KUV11,2016,.077004515,.37749603,.093238957,-.5797171,-.16529207,-.45677617,-.99586439,-1.0871311,-.66300201,-.67945445
KUV11,2020,-.53832668,.20546082,.72731048,-.013888051,-.28270584,-.2227857,.039613239,.32626,-.071526214,-.066030949
KUV12,2010,.35750571,.58238673,-.14972509,-.52955985,.051483817,.61018014,-.61173373,-.31309915,-.68655318,-.70387954
KUV12,2016,-.55689293,-.58755577,-.44789216,-.16785507,-.453942,-.45677617,-.61734533,-.29781395,.10011137,.11197551
KUV12,2020,-.58648676,-.48207402,-.29467979,-.15753573,-.32191107,.28788891,.030509353,.62977278,-.72758496,-.74643373
KUV13,2010,1.3677963,-.40864673,-.26811326,-.63059622,-.42396525,-.45677617,-.18777277,-.028354226,.15065992,.16439973
KUV13,2016,-.63730866,.080934338,.082969986,1.8799102,-.27138889,-.45677617,.67752618,.44549838,.71523941,.74992907
KUV13,2020,-.08478497,-.45924744,-.42356616,-.43780586,-.42762023,2.6021748,.10647367,.0085326433,.53189474,.55978101
KUV14,2010,-.40363696,-.22633816,.25298658,-.14554822,-.1325172,-.45677617,-.53928286,-.22926362,-.27326417,-.27525467
KUV14,2016,-.18716508,-.36747816,.040284656,-.50271106,-.03699689,.1810742,-.3968665,.13768463,-.7121346,-.73041016
KUV14,2020,-.57378364,-.40241924,-.27029377,-.035917193,.41467839,-.45677617,-.43875283,.3105818,-.73425585,-.75335222
KUV15,2010,.40202701,1.1674805,.38309202,-.58074617,-.073898636,.31862813,-.68003052,-.43656373,-.76628888,-.78657389
KUV15,2016,-.70713085,-.43919259,-.52620041,1.9656893,-.55178583,-.45677617,-.25942805,-.093186587,.74072397,.77635908
KUV15,2020,-.54456222,-.54995239,-.35988027,-.39380905,-.53772712,-.45677617,1.1985601,.56534493,.21489695,.23102033
KUV16,2010,.34038216,-.38127357,.034917399,-.58843929,-.10415654,-.45677617,-.75562167,-.58993959,-.70574027,-.72377855
KUV17,2010,-.10097788,.72061384,.25320187,-.35471106,-.24648079,.61878467,-.81901091,-.42734313,.27081868,.28901732
KUV17,2016,-.66635364,-.42365637,-.064280845,1.7932255,-.22538538,-.45677617,-.34262335,-.022681717,-.4701277,-.47942311
KUV17,2020,-.58188051,3.266294,5.6995854,.0096776821,1.9508278,2.0222137,-.19023003,3.1129787,-1.0829668,-1.1150026
KUV18,2010,.77917361,-.35460246,-.09540686,-.64572227,-.31343865,-.45677617,-.27426323,.35700595,-.67421389,-.69108236
KUV18,2016,-.68802953,-.4080942,-.49592605,.75431931,-.47402906,-.45677617,-.60976934,-.30110383,-.15137881,-.14884667
KUV18,2020,-.26509446,.61763167,2.3728843,-.10139363,.86873919,.080270037,-.75431913,-.61623943,-.55411834,-.56653041
KUV19,2010,-.13479692,-.26401451,-.44680274,-.57594079,-.38051879,-.45677617,-.15238518,.29813287,-.62959909,-.64481205
KUV19,2016,-.49430543,-.52756912,-.3074916,-.3042421,-.39065671,-.45677617,-.83243793,-.5012368,-.51907802,-.53018987
KUV19,2020,-.38347054,-.45966208,-.38654909,-.49439579,-.51007611,1.8036683,2.0792928,1.1612245,-.036304496,-.029502263
KUV2,2010,.34551921,-.006821861,-.14567697,-.60718912,-.12668101,-.45677617,-.85605311,-.87307578,-.78944534,-.81058967
KUV2,2016,-.69027781,-.24508026,-.52620041,3.7716119,-.39819315,-.45677617,-.38316488,-.16186738,.72034609,.75522512
KUV2,2020,-.62119967,-.52395022,-.29902154,-.41468906,-.4815253,-.45677617,-.1355222,.48575857,-.6532712,-.66936249
KUV20,2010,-.63908607,-.47423959,-.44692469,.20789219,-.38464001,1.9681245,-.13295227,.22660629,-.22316068,-.22329201
KUV20,2016,-.63319039,-.097277395,-.52620041,1.2244716,-.35329044,.21006098,-.22314626,-.077549413,.093904801,.10553861
KUV20,2020,-.33265805,-.38310212,-.28087091,-.22486314,-.38284481,1.1468786,1.1995318,.5326072,.37692359,.3990593
KUV21,2010,.36777985,-.42567259,-.068999834,-.53696239,-.27986723,2.3217561,-.238939,-.015859945,-.081431158,-.076303422
KUV21,2016,-.2693685,-.62101328,-.52620041,-.29666328,-.26963905,-.45677617,.085724123,.19380486,.1470328,.16063809
KUV21,2020,-.021920918,-.22796741,-.23632224,-.256134,-.11028959,.81643593,.58379769,.43028072,.19731514,.21278615
KUV22,2010,1.4743906,.21440497,.20909771,-.50859863,.23656264,-.45677617,-.56330645,-.25867757,-.036099918,-.029290117
KUV22,2016,.18527342,-.00032096062,-.52620041,-.59403867,-.33728459,-.45677617,-.54522538,-.22560266,-.3247121,-.32861164
KUV22,2020,-.54307336,-.54429477,-.45149237,-.019979101,-.42247441,-.45677617,.013815369,.059919499,.3039273,.32335439
KUV23,2010,-.31887531,.37316999,-.13685213,-.38845322,-.11080661,1.7660494,-.9683978,-.86009669,-.70933479,-.72750646
KUV23,2016,-.49170434,1.0166422,1.9871845,.51103836,3.3197582,.14943744,-1.7794747,-5.1248674,-1.058447,-1.089573
KUV23,2020,-.36104208,-.21564776,-.23245469,-.087322347,-.021577265,.4293946,-.31167156,-.0039097928,-.25597909,-.25732815
KUV24,2016,-.66949666,-.43556622,-.24372374,1.225554,-.40415046,-.45677617,-.1962993,.017917594,-.087844871,-.082955129
KUV24,2020,-.59625828,-.59781224,-.52620041,-.66608822,-.58253974,-.45677617,-.78862941,-1.1182687,-1.0171198,-1.0467123
KUV25,2010,-.11253628,-.34530634,-.28132954,-.48769519,-.45722362,1.7660494,-.30076519,-.14879383,.89860648,.94010007
KUV26,2010,.37248886,-.23187827,.012225824,-.59173852,-.18630022,-.45677617,-.50421917,-.14724794,-.7207256,-.73931998
KUV26,2016,.4540484,-.23164809,-.48412949,-.14065455,.2758469,-.45677617,.026580527,.031148078,.68175459,.71520156
KUV26,2020,.61267519,-.39896873,-.2533232,-.48315611,-.36734632,-.45677617,.66188836,.12843648,1.7241335,1.7962595
KUV27,2010,.39860228,-.25089252,-.10544612,-.59322816,-.29013351,1.7660494,-.34205306,.0084031317,-.3988218,-.4054713
KUV27,2016,1.2532748,-.4089165,-.029781708,-.54280168,1.4475565,-.45677617,-.53120697,-.12175113,-.87227148,-.89648914
KUV27,2020,.2608971,-.21413776,-.10487188,-.53523016,-.40875715,1.1979362,.10457966,.064626791,.71421814,.7488699
KUV28,2010,-.61768162,-.1171613,-.41860631,-.0042426665,-.40827391,-.45677617,-.3104746,.0065152119,-.28721502,-.28972316
KUV28,2016,-.61395383,-.56102115,-.3857871,.25433859,-.39201227,3.4332054,-.05049625,.13880077,.014234729,.022912281
KUV28,2020,.54418087,-.27409571,.022757348,-.62311572,-.40010944,.58418953,.73179042,1.065367,-.37857005,-.38446811
KUV29,2010,.36264279,.026503379,.022297544,-.61074996,-.4100605,-.45677617,-.36900562,-.074936703,-.29854855,-.30147728
KUV29,2016,-.46932471,-.52647132,-.30492219,-.23659264,-.47078434,-.45677617,.11758421,.026334785,.45607021,.48114273
KUV29,2020,-.53679156,-.28656492,.081485897,-.20694405,-.41518611,4.1703711,.80922633,.82332116,-.13307767,-.12986635
KUV3,2016,-.62105238,1.6934273,-.52620041,-.13760646,.28563878,-.45677617,-.78425705,-1.4617261,-1.0921572,-1.1245341
KUV3,2020,-.44684574,-.42288131,-.062466756,-.52888179,-.48660833,5.2428808,.41319656,.74588859,-.38263789,-.38868687
KUV30,2010,-.6656276,.22202729,.07215891,.50040513,-.34081286,.22368068,-.72861278,-.48870867,-.64793289,-.66382611
KUV30,2016,-.71314549,-.39521003,-.52620041,5.6960092,-.45570076,-.45677617,-.013390685,-.011819305,.84421217,.88368726
KUV30,2020,-.53125381,-.47214949,-.42491004,.24993713,-.37690774,-.45677617,.64271599,.29838803,.60908955,.6398403
KUV31,2010,2.0608728,-.22881463,-.2004935,-.64301425,-.32170936,.37678346,.25352296,.54879344,-.34846058,-.35324138
KUV31,2016,-.70271385,-.55452758,-.38917974,4.2011213,-.46310985,-.45677617,.13015927,.16494662,.57249725,.60189015
KUV31,2020,-.56764138,-.59427458,-.46361768,-.52929252,-.52294618,-.45677617,.21167886,.73422706,-.34642705,-.35113245
KUV32,2010,-.52607048,-.35570189,-.29840064,-.3176592,-.44751099,-.45677617,-.35166389,-.088434689,-.15505138,-.15265542
KUV32,2016,-.47344291,-.063710548,-.52620041,.34742665,-.2807852,1.3865291,-.10438733,-.054948911,.63303488,.6646741
KUV32,2020,-.34410432,-.22222421,-.081702434,-.17146367,-.28905162,-.45677617,2.1595943,1.3619934,-.0065127467,.0013949688
KUV33,2016,-.58412284,.070974737,.0013063715,-.16412792,-.46981975,-.45677617,-.22000602,-.024078969,.019091748,.027949587
KUV33,2020,-.33638072,.82850111,2.479315,.095736608,.82865781,1.2222342,-.27246779,.27400225,-.67329067,-.69012481
KUV34,2010,1.2577775,-.60332912,-.48481014,-.63505548,-.42420068,-.45677617,-.35079786,-.10687136,.30843785,.32803237
KUV34,2016,.26866949,4.0208044,-.52620041,-.49310589,2.9827609,-.45677617,-.98357093,-3.061538,-1.0291251,-1.059163
KUV34,2020,.13302855,-.45115545,-.12864317,-.59755629,.075652942,.54347086,-.36139441,.51404881,-.83311278,-.8558774
KUV35,2010,1.3652278,-.040645268,-.32410809,-.61806506,-.2953465,.87691927,-.23408782,.025821704,-.22368048,-.22383121
KUV35,2016,-.71035522,-.42324477,-.39320457,5.6960092,-.53312176,-.45677617,.33725339,.038186155,1.5797285,1.6464962
KUV35,2020,-.53041649,-.62101328,-.52620041,-.54969424,-.58478254,-.45677617,1.5609626,.29397178,1.71864,1.7905623
KUV36,2010,1.9187472,-.2675145,-.35417211,-.66317016,-.38761646,-.45677617,-.18435088,.41629559,-.66388774,-.68037301
KUV36,2016,-.23111187,-.57927221,-.42850426,-.48672298,-.28639922,-.45677617,-.3957822,-.044664972,-.6956771,-.71334195
KUV37,2010,1.2376572,-.59645569,-.4687227,-.65384889,-.48712328,-.45677617,-.54266953,-.24196814,-.036099918,-.029290117
KUV37,2016,1.266876,-.62101328,-.52620041,-.617235,-.28508511,.41747248,-.11661738,.15541013,-.37049228,-.37609059
KUV37,2020,.2489851,-.031640928,.77619547,-.22090757,-.20601298,.81340343,1.1223423,.27564701,1.1959041,1.2484294
KUV38,2010,1.4546984,-.29609933,-.45887035,-.60030442,-.15125372,-.45677617,-.60921311,-.2986047,-.31102654,-.31441838
KUV38,2016,-.33331132,-.58690089,-.4917917,-.44612521,-.56127334,-.45677617,5.0420208,.66287684,2.8363514,2.9497483
KUV38,2020,-.50621998,-.58117431,-.43295616,-.54465157,-.55014962,.51912045,1.8382193,1.3281831,-.19684726,-.19600224
KUV39,2010,2.2821951,-.3667613,-.23242466,-.56782675,.13241841,-.45677617,-1.4193255,-.93632084,.17956552,.19437794
KUV39,2016,.066274889,.14946496,1.2771264,-.23862685,.16623256,-.45677617,-.90845859,-.53679973,-.029919691,-.022880517
KUV39,2020,-.44116926,.30709991,.51384497,-.18559946,.27777278,.56912404,-.23995994,.53107136,-.808851,-.8307153
KUV4,2010,-.29575849,-.07813219,-.10042475,-.38904303,-.42529103,-.45677617,.040739786,.050000153,.89802885,.93950105
KUV4,2016,.11499058,2.024976,-.52620041,-.35017905,2.2296109,-.45677617,-1.3024254,-2.9468393,-.99210137,-1.0207655
KUV4,2020,-.1845486,-.57120514,-.40962294,-.53516895,-.46015903,-.45677617,1.1468024,.87994927,-.13524593,-.1321151
KUV40,2010,1.3074358,-.31606889,-.22950745,-.61949378,-.17791201,-.45677617,-.14970963,.26999673,-.45462513,-.46334535
KUV40,2016,.11390667,-.42745408,-.073169492,-.53235465,-.23545113,1.3214469,-.37365967,-.046482068,-.33506644,-.33935019
KUV40,2020,-.03783128,-.053799596,-.32394856,-.48508295,-.21921892,2.0195417,-.2483879,.077226207,-.16362162,-.1615437
KUV41,2010,1.902908,-.050620254,.80882114,-.48215136,1.8576189,-.45677617,-1.0341669,-1.0458857,-.43274263,-.44065088
KUV41,2016,.26834413,-.56839871,-.40305454,-.33898398,.5861761,-.45677617,-.2276454,.18343878,-.16252786,-.16040938
KUV41,2020,.38020387,.11594362,.19013068,-.50665796,.29712501,1.0223809,-.56227142,-.23416241,-.42899406,-.43676323
KUV42,2016,-.53050292,-.62101328,-.52620041,-.46284232,-.43843752,-.45677617,-.20921232,.27231216,-.7549051,-.77476776
KUV42,2020,-.26048735,.081602179,.60495073,-.018722529,.47232631,1.4817379,-.066795945,.39232916,-.69437516,-.71199167
KUV43,2010,-.51451206,-.34290615,.12471747,-.35712382,-.2637586,-.45677617,-.027690761,.76407945,-.76023501,-.78029537
KUV43,2016,-.61308646,-.62101328,-.52620041,-.17821431,-.09325175,-.45677617,-.58860439,-.27944148,-.97409564,-1.0020916
KUV43,2020,-.25746334,-.58155948,-.5092665,-.47938511,-.52402717,.963099,2.0332313,.53037232,1.5595896,1.6256101
KUV44,2010,1.5214804,-.3198393,-.28390446,-.64735299,-.4081209,-.45677617,.26423216,.53603375,-.21746086,-.21738072
KUV44,2016,-.37319383,-.34915838,.10264438,-.53790379,-.43587026,-.45677617,-.41196921,-.061878141,-.32082978,-.32458535
KUV44,2020,-.10372278,-.35420018,.0097260028,-.47966978,-.41484797,.95314729,1.2076077,.71432829,.78260756,.81979698
KUV45,2016,.061289359,-.31694153,.1854884,-.54345047,-.33702084,.5691309,-.16770618,.10128658,-.15971828,-.15749542
KUV45,2020,.052622266,-.56772119,-.40146872,-.56605715,-.55501723,-.45677617,3.1544952,.45904967,3.6469221,3.7903967
KUV46,2010,.58096832,1.9393742,1.673617,-.51050395,.15761507,-.45677617,-1.9191381,-1.9441512,-.53563076,-.54735684
KUV46,2016,-.65020525,-.29210711,-.20011447,.62427551,-.49881399,-.45677617,.53518021,.19088593,1.0737872,1.1217811
KUV46,2020,-.6372059,-.32123575,.17543769,.38317236,-.34434804,1.4254895,.18788764,.55413169,-.42170653,-.42920524
KUV47,2010,2.3416994,-.12448166,-.36891738,-.65281427,-.38966691,-.45677617,-.01748145,.24491608,-.17560834,-.17397521
KUV47,2016,-.69258094,-.16620189,-.10922025,5.4167428,-.31343946,-.45677617,-.028078012,.079399146,.90087092,.94244868
KUV47,2020,-.67564148,-.40058783,-.010288191,.4614585,-.32649356,3.0183945,-.16190448,.57569575,-.54425359,-.55629969
KUV48,2016,.58989823,.65418971,2.4584494,-.63015288,.21725893,1.2103101,-.47934365,.21548876,-1.0323805,-1.0625392
KUV48,2020,-.42941993,.67882484,.22138058,-.040070768,.89296609,2.7126575,-.41029349,.24258238,-.9285509,-.95485693
KUV49,2016,-.67052662,-.29289603,-.22135687,.5777607,-.48525286,-.45677617,-.36631602,-.12503102,.01672093,.025490796
KUV5,2016,-.044513755,.34342328,-.21879883,-.50857621,.46001825,-.45677617,-.64353049,-.46241713,-.88914078,-.91398442
KUV5,2020,-.4635044,.091657437,.12596388,.087927923,.15044725,-.45677617,.39955834,1.096498,-.53226161,-.54386258
KUV50,2010,.38062254,-.1777707,-.31673065,-.61543286,-.4038994,.75567418,-.152871,.16182742,-.3734166,-.37912345
KUV50,2016,-.68802953,-.41239399,-.35008559,2.3455915,-.44074038,-.45677617,.046076789,.11299634,.97578359,1.0201409
KUV50,2020,-.59253561,-.62101328,-.52620041,-.54138499,-.55370235,-.45677617,.3115893,.63278359,-.3742277,-.37996468
KUV51,2016,-.37546957,.12654676,.27095851,.25201905,.32694399,-.45677617,-1.315092,-1.0446862,-.40690759,-.41385722
KUV51,2020,-.34242964,-.33982915,.026571702,-.19901149,-.34409046,.32162818,.37886512,.22232379,.63051313,.66205877
KUV52,2010,-.54661876,.038330577,-.15347242,-.019021656,-.18651529,-.45677617,-.63306773,-.33806369,-.38425115,-.39036003
KUV52,2016,.20922416,.13448983,1.2420766,-.29953617,2.6626613,-.45677617,-.71531248,-.70469511,-.8173489,-.83952862
KUV52,2020,-.19017883,.54446781,-.3458105,-.58566839,-.043889541,-.45677617,-.54559857,-.10523301,-1.0099949,-1.039323
KUV53,2020,.3407914,-.014114499,-.21570092,-.42791459,-.20851943,-.45677617,.31312421,.20380676,.57083142,.60016251
KUV54,2020,-.26588556,-.54484779,-.4250156,-.1182909,-.46810451,.31905341,2.0811939,.23401703,3.7738469,3.9220312
KUV55,2020,-.32721362,-.3061263,-.13317946,-.032228615,-.25851631,.3397519,.38494846,.20021008,.72816908,.76333833
KUV56,2020,.19277526,1.3590811,-.28770626,.011435042,1.1700677,-.44931942,-.54226118,-.23185508,-.45428309,-.46299064
KUV57,2020,-.57615691,3.285532,-.52620041,-.27401784,.21562739,-.45677617,-.69454181,-.82056886,-1.0537428,-1.0846943
KUV58,2020,.23269887,4.2090712,5.6995854,-.079515867,6.2865763,-.45677617,-1.0529661,-3.5834205,-1.086961,-1.119145
KUV59,2020,-.4469853,-.16336493,.05617163,.08153566,-.30836922,1.811415,.36013633,.21005619,.18571691,.20075756
KUV6,2010,.33267653,-.58884418,-.45090765,-.60876602,-.4460879,-.45677617,-.60885406,-.29447022,-.086422361,-.081479773
KUV6,2016,.89741874,-.62101328,-.52620041,-.5710265,-.1372329,1.5592625,-.69730186,-.3832244,-.32476485,-.32866645
KUV6,2020,.52947688,.2168753,.86662924,-.51441509,.14343479,-.34318992,.47719136,1.1156504,-.56574023,-.5785836
KUV60,2020,.1116943,-.15209667,-.28473204,-.41951305,-.3334218,1.7153709,.96245754,.42162183,.51332104,.54051805
KUV61,2020,-.52869469,-.32655385,-.14675516,.52244312,-.299317,1.2873045,-.053319652,-.021776518,.40869644,.43201119
KUV62,2020,-.30404115,.19954653,.31942195,-.25708741,-.17979883,-.45677617,-.94845796,-.59387708,-.23995182,-.24070631
KUV63,2020,1.7335712,-.58873618,-.45065489,-.41691813,-.18111515,.053373724,2.7755466,.51904762,1.837291,1.9136163
KUV64,2020,.3674545,.18519142,-.45337638,-.063023999,.11477261,-.45677617,-.6128251,-.28853381,.79437798,.83200395
KUV65,2020,-.46410885,-.31499767,-.27136314,-.075903624,-.37954551,-.39273176,.49825773,.29244056,.069076441,.079789028
KUV66,2020,-.62910986,-.40459505,-.22520262,3.6539428,-.14771391,2.2466731,1.1624967,.46005169,.63527107,.66699314
KUV67,2020,-.71956682,-.18167968,.1789908,-.68041402,-.40895689,-.45677617,-.18651947,.12218916,-.36161241,-.36688125
KUV7,2010,.67043895,-.53576756,-.49051681,-.59625161,-.38146514,1.7660494,.014984159,.13626216,.025879733,.034989461
KUV7,2016,-.69241828,-.44729531,-.11960843,2.0468709,-.41108292,-.45677617,-.26936981,.021535615,-.31024048,-.31360313
KUV7,2020,-.21428196,1.3750765,2.8434067,.03331662,.56274015,-.39147246,.92806971,1.50314,-.55481845,-.56725645
KUV8,2010,2.2462356,.31954062,.49603891,-.43497813,.80310529,1.9248228,-.484568,-.20608701,.14526111,.15880062
KUV9,2010,.44826064,.39990982,.20068739,-.61363119,-.11080661,.09893024,-.42146742,.10411355,-.88019699,-.90470874
KUV9,2016,.10469504,-.069252603,-.468768,-.46083334,-.2805838,-.45677617,-.39727485,-.155258,-.32772991,-.33174151
KUV9,2020,-.10018677,-.35131738,-.15370642,-.54183549,-.34487894,1.7385809,.82670885,1.2677577,-.50467598,-.51525348
MAN1,2010,-.33000562,-.62101328,-.52620041,-.64704704,-.56854802,-.45677617,-.40402707,-.10175742,-.32849577,-.33253577
MAN1,2016,-.53554243,.081024595,1.1169398,.070635214,-.077000096,-.13924754,-.40093613,-.019588415,-.60117775,-.615336
MAN1,2020,-.55614805,2.4903889,1.1533778,-.22521769,.49034262,-.45677617,-1.2427325,-3.7749305,-1.0612047,-1.092433
MAN10,2010,-.045754358,-.48720452,-.31471744,-.48557562,-.45520797,-.45677617,.90184236,.33055532,.55241698,.58106458
MAN10,2016,-.62587523,-.36051729,-.48940462,.75963163,-.35111785,1.2509944,-.42525542,-.16830976,-.27856556,-.28075284
MAN10,2020,-.51808578,.97779375,1.1421344,-.13694952,.50573462,1.9094373,-.65340185,-.51799566,-.96109653,-.98861015
MAN11,2016,-.62750024,-.44380495,-.35757712,-.019171655,-.34861207,-.45677617,-.053530879,.53340405,-.58972508,-.6034584
MAN11,2020,-.44670618,.27863121,.36711219,-.16649795,-.12076423,2.3315845,-.01981199,.43184426,-.33505407,-.33933744
MAN12,2010,.35151246,-.42151397,-.059266448,-.56876409,.10448993,-.45677617,-.43894997,.042563919,-.77549452,-.79612112
MAN12,2016,-.64944667,-.46074182,-.43676662,-.093778841,-.46094614,-.45677617,-.69796371,-.41643241,-.53752744,-.54932392
MAN12,2020,-.54353827,.44074747,.29268593,.05199714,-.20198011,-.45677617,-.86569917,-.59249562,-.46238488,-.47139308
MAN13,2010,-.54833114,-.32059765,-.30092525,-.33881989,-.37223813,-.45677617,-.29700536,.13887404,-.55228102,-.56462497
MAN13,2016,-.62549597,.83927357,2.709543,2.1618388,2.173703,-.45677617,-.78953773,-1.0381379,-.92828578,-.95458198
MAN13,2020,-.49063241,-.19115338,-.17733245,-.07869076,-.39154699,-.11478847,.7047956,.44240424,.31749085,.33742112
MAN14,2010,-.57401651,-.5472244,-.389112,-.45714989,-.53605074,-.45677617,.16946159,.28794006,-.073944353,-.068538748
MAN14,2016,-.33818811,.4315474,1.9373486,.053014528,.52151495,-.45677617,1.1027052,2.1927218,-.68553936,-.70282805
MAN14,2020,-.53255689,-.5116331,-.4008494,-.29699346,-.50163835,1.1857125,.340633,.1980554,.30469823,.32415396
MAN15,2010,.098939806,-.024116136,.26123071,-.45014367,-.049770173,-.45677617,-.79550135,-.49995345,-.32209218,-.32589456
