"","HHID_panel","year","dsr_std","dar_std","tdr_std","afm_std","dailyincome_pc_std","assets_pc_std","lapc_std","dailyincome_pc_std","assets_pc_std","dsr_std","dar_std","afm_std","tdr_std","lapc_std","clust"
"496","KOR20",2016,-0.376497,-0.47955185,-0.45677617,0.90923154,-0.87461847,0.67008936,-0.16318701,-0.87461847,0.67008936,-0.376497,-0.47955185,0.90923154,-0.45677617,-0.16318701,"2"
"497","KOR20",2020,-0.3767224,-0.78057808,-0.45677617,-0.13036615,-0.88718486,0.47721314,-0.55641389,-0.88718486,0.47721314,-0.3767224,-0.78057808,-0.13036615,-0.45677617,-0.55641389,"2"
"498","KOR21",2016,-0.56970197,-0.33933589,-0.45677617,0.65687329,1.1505879,-0.059594411,-0.16714588,1.1505879,-0.059594411,-0.56970197,-0.33933589,0.65687329,-0.45677617,-0.16714588,"2"
"499","KOR21",2020,-0.54299957,-0.55146229,-0.45677617,3.6128294,1.4469151,0.034343265,0.17450829,1.4469151,0.034343265,-0.54299957,-0.55146229,3.6128294,-0.45677617,0.17450829,"1"
"500","KOR22",2010,0.12484833,-0.46732202,0.27201915,-0.097401708,-0.45873541,0.2796697,-0.35063341,-0.45873541,0.2796697,0.12484833,-0.46732202,-0.097401708,0.27201915,-0.35063341,"3"
"501","KOR22",2016,-0.53547275,-1.1765707,-0.45677617,-0.028744252,1.2130519,-0.70666909,-0.46050221,1.2130519,-0.70666909,-0.53547275,-1.1765707,-0.028744252,-0.45677617,-0.46050221,"2"
"502","KOR22",2020,-0.49959216,-1.0434831,0.80149263,1.2621677,-0.49493855,-0.55092192,-0.67595965,-0.49493855,-0.55092192,-0.49959216,-1.0434831,1.2621677,0.80149263,-0.67595965,"3"
"503","KOR23",2010,-0.25363988,-0.47311977,-0.45677617,-0.51819652,-0.62713432,-0.5577569,-0.36988315,-0.62713432,-0.5577569,-0.25363988,-0.47311977,-0.51819652,-0.45677617,-0.36988315,"2"
"504","KOR23",2016,-0.25599501,-0.024872804,-0.45677617,-1.8287069,-0.14464079,-0.45680577,0.12269389,-0.14464079,-0.45680577,-0.25599501,-0.024872804,-1.8287069,-0.45677617,0.12269389,"2"
"505","KOR23",2020,-0.28723207,0.80956447,0.053567819,0.33261493,0.69963145,0.25924456,2.3191049,0.69963145,0.25924456,-0.28723207,0.80956447,0.33261493,0.053567819,2.3191049,"4"
"506","KOR24",2010,0.82090366,0.17063046,0.48244596,-0.36994356,-0.25170219,3.1289887,0.22298996,-0.25170219,3.1289887,0.82090366,0.17063046,-0.36994356,0.48244596,0.22298996,"2"
"507","KOR24",2016,-0.57113755,0.95430356,-0.45677617,3.4133186,4.511178,4.5935726,2.0381529,4.511178,4.5935726,-0.57113755,0.95430356,3.4133186,-0.45677617,2.0381529,"1"
"508","KOR24",2020,-0.58845693,0.95912528,-0.45677617,0.95061111,3.0670991,3.6402447,0.37885296,3.0670991,3.6402447,-0.58845693,0.95912528,0.95061111,-0.45677617,0.37885296,"4"
"509","KOR25",2010,-0.47864193,-0.96457791,-0.45677617,0.0085384622,-0.54986197,-0.59270817,-0.77393287,-0.54986197,-0.59270817,-0.47864193,-0.96457791,0.0085384622,-0.45677617,-0.77393287,"2"
"510","KOR25",2016,-0.35869661,-0.33242732,-0.45677617,-0.22694214,-0.78214347,-0.65576893,-0.65141481,-0.78214347,-0.65576893,-0.35869661,-0.33242732,-0.22694214,-0.45677617,-0.65141481,"2"
"511","KOR25",2020,-0.62101424,-1.1400524,-0.45677617,1.3794651,-1.0896841,-0.44242474,-0.80295599,-1.0896841,-0.44242474,-0.62101424,-1.1400524,1.3794651,-0.45677617,-0.80295599,"2"
"512","KOR26",2010,-0.61408639,-0.46632642,-0.45677617,-0.075138055,0.34065741,-0.46798158,-0.19483666,0.34065741,-0.46798158,-0.61408639,-0.46632642,-0.075138055,-0.45677617,-0.19483666,"2"
"513","KOR26",2016,1.1406873,1.3587941,-0.45677617,-0.049394477,-0.025509745,-0.58640748,0.79341424,-0.025509745,-0.58640748,1.1406873,1.3587941,-0.049394477,-0.45677617,0.79341424,"4"
"514","KOR26",2020,1.4961063,1.1132852,-0.45677617,-0.47512448,-0.82341421,-0.56825769,-0.045272131,-0.82341421,-0.56825769,1.4961063,1.1132852,-0.47512448,-0.45677617,-0.045272131,"4"
"515","KOR27",2010,0.35956678,-0.02819103,-0.45677617,-0.56982607,-0.14261393,0.30316257,0.26565242,-0.14261393,0.30316257,0.35956678,-0.02819103,-0.56982607,-0.45677617,0.26565242,"4"
"516","KOR27",2016,-0.62101424,-0.7149682,-0.45677617,-0.44126633,-0.62731904,0.16907331,-0.21572751,-0.62731904,0.16907331,-0.62101424,-0.7149682,-0.44126633,-0.45677617,-0.21572751,"2"
"517","KOR27",2020,-0.57399523,-0.96712518,-0.45677617,0.78178698,0.37939951,-0.088787206,-0.65032429,0.37939951,-0.088787206,-0.57399523,-0.96712518,0.78178698,-0.45677617,-0.65032429,"2"
"518","KOR28",2016,-0.49024051,-0.73425078,1.8165357,0.73358995,0.075619765,-0.56669158,-0.56736016,0.075619765,-0.56669158,-0.49024051,-0.73425078,0.73358995,1.8165357,-0.56736016,"3"
"519","KOR28",2020,-0.26181898,-0.24080366,3.2641411,1.4084119,0.25789532,0.035666119,0.1968696,0.25789532,0.035666119,-0.26181898,-0.24080366,1.4084119,3.2641411,0.1968696,"3"
"520","KOR29",2010,-0.51947618,0.18960507,-0.45677617,-0.74518293,-0.086420886,-0.12751596,0.11587574,-0.086420886,-0.12751596,-0.51947618,0.18960507,-0.74518293,-0.45677617,0.11587574,"4"
"521","KOR29",2016,0.10130391,0.97543824,-0.45677617,-0.7800613,-0.82939094,0.18501948,0.6586262,-0.82939094,0.18501948,0.10130391,0.97543824,-0.7800613,-0.45677617,0.6586262,"4"
"522","KOR29",2020,-0.32506475,0.2387747,0.71313053,-0.25348452,-0.61563998,-0.37865123,-0.25281224,-0.61563998,-0.37865123,-0.32506475,0.2387747,-0.25348452,0.71313053,-0.25281224,"3"
"523","KOR3",2010,-0.36707225,-0.74883413,-0.45677617,0.86563754,1.079969,-0.44298205,-0.46169415,1.079969,-0.44298205,-0.36707225,-0.74883413,0.86563754,-0.45677617,-0.46169415,"2"
"524","KOR3",2016,-0.43699965,-0.67958635,-0.45677617,-0.3256298,-0.69437462,-0.5821014,-0.48974791,-0.69437462,-0.5821014,-0.43699965,-0.67958635,-0.3256298,-0.45677617,-0.48974791,"2"
"525","KOR3",2020,-0.58267611,-0.52347302,-0.45677617,-0.43696386,-0.87470686,0.42194784,-0.54995179,-0.87470686,0.42194784,-0.58267611,-0.52347302,-0.43696386,-0.45677617,-0.54995179,"2"
"526","KOR30",2010,-0.21568504,-0.027450921,-0.45677617,1.1774789,1.2567214,-0.53933406,-0.1145626,1.2567214,-0.53933406,-0.21568504,-0.027450921,1.1774789,-0.45677617,-0.1145626,"2"
"527","KOR30",2016,-0.43935812,2.6487215,-0.45677617,0.16881301,1.5096154,-0.66377443,0.045177851,1.5096154,-0.66377443,-0.43935812,2.6487215,0.16881301,-0.45677617,0.045177851,"4"
"528","KOR30",2020,-0.27429658,-0.23541874,3.1805599,1.691085,0.82557708,-0.55682069,-0.24646004,0.82557708,-0.55682069,-0.27429658,-0.23541874,1.691085,3.1805599,-0.24646004,"3"
"529","KOR31",2016,-0.52281857,-0.71667516,-0.45677617,1.3008583,-0.0010725156,-0.10086849,-0.17412288,-0.0010725156,-0.10086849,-0.52281857,-0.71667516,1.3008583,-0.45677617,-0.17412288,"2"
"530","KOR31",2020,-0.19412257,-0.53062469,0.42065671,0.54569745,0.38484806,-0.412036,-0.36188528,0.38484806,-0.412036,-0.19412257,-0.53062469,0.54569745,0.42065671,-0.36188528,"2"
"531","KOR32",2010,-0.61315399,-0.24554721,-0.45677617,-0.51160049,-0.064000092,-0.53441119,-0.54145318,-0.064000092,-0.53441119,-0.61315399,-0.24554721,-0.51160049,-0.45677617,-0.54145318,"2"
"532","KOR32",2016,-0.16772595,-0.62858969,-0.45677617,-0.12022689,-0.80967146,-0.63345873,-0.62896532,-0.80967146,-0.63345873,-0.16772595,-0.62858969,-0.12022689,-0.45677617,-0.62896532,"2"
"533","KOR32",2020,-0.5475207,-1.0385908,-0.34748983,-0.27515498,-0.70516813,-0.61185545,-0.78806835,-0.70516813,-0.61185545,-0.5475207,-1.0385908,-0.27515498,-0.34748983,-0.78806835,"2"
"534","KOR33",2010,-0.27644187,-0.59787768,-0.45677617,-0.21281677,0.8009522,1.6241122,-0.2622965,0.8009522,1.6241122,-0.27644187,-0.59787768,-0.21281677,-0.45677617,-0.2622965,"2"
"535","KOR33",2016,-0.50349349,-0.86801112,-0.45677617,-0.19340034,2.4179029,4.0887728,-0.14286278,2.4179029,4.0887728,-0.50349349,-0.86801112,-0.19340034,-0.45677617,-0.14286278,"2"
"536","KOR33",2020,-0.62101424,-0.92278713,-0.45677617,2.2191172,3.3272684,4.0128031,0.99506503,3.3272684,4.0128031,-0.62101424,-0.92278713,2.2191172,-0.45677617,0.99506503,"1"
"537","KOR34",2010,0.27898198,-0.53308207,-0.45677617,-0.40272608,-0.73364055,-0.51497698,-0.41516802,-0.73364055,-0.51497698,0.27898198,-0.53308207,-0.40272608,-0.45677617,-0.41516802,"2"
"538","KOR34",2016,0.3318741,0.34439453,-0.45677617,-0.5244683,-0.80251586,-0.57986611,-0.13205662,-0.80251586,-0.57986611,0.3318741,0.34439453,-0.5244683,-0.45677617,-0.13205662,"2"
"539","KOR34",2020,0.14431202,-0.33236352,0.17232631,-0.066857405,-0.1501326,-0.42538172,0.11005862,-0.1501326,-0.42538172,0.14431202,-0.33236352,-0.066857405,0.17232631,0.11005862,"3"
"540","KOR35",2010,-0.090308756,-0.53308207,1.5950629,-0.21898574,-0.13375436,-0.49289265,-0.41516802,-0.13375436,-0.49289265,-0.090308756,-0.53308207,-0.21898574,1.5950629,-0.41516802,"3"
"541","KOR35",2016,0.89391714,0.096073791,-0.45677617,-0.58029747,-0.95173407,-0.48996338,0.54943126,-0.95173407,-0.48996338,0.89391714,0.096073791,-0.58029747,-0.45677617,0.54943126,"4"
"542","KOR35",2020,0.063967079,0.036013838,0.68832332,0.41891721,0.16528197,-0.38414142,0.94088209,0.16528197,-0.38414142,0.063967079,0.036013838,0.41891721,0.68832332,0.94088209,"4"
"543","KOR36",2010,-0.22023673,-0.78536153,-0.45677617,0.036686357,-0.55227959,-0.54368663,-0.63450539,-0.55227959,-0.54368663,-0.22023673,-0.78536153,0.036686357,-0.45677617,-0.63450539,"2"
"544","KOR36",2016,0.32150283,-0.28005487,-0.45677617,-0.75011021,-0.71805787,-0.62578279,-0.43331307,-0.71805787,-0.62578279,0.32150283,-0.28005487,-0.75011021,-0.45677617,-0.43331307,"2"
"545","KOR36",2020,-0.49355423,-0.26339272,-0.45677617,-0.41356924,-1.0781484,-0.20155431,-0.60003155,-1.0781484,-0.20155431,-0.49355423,-0.26339272,-0.41356924,-0.45677617,-0.60003155,"2"
"546","KOR37",2010,-0.49872556,-0.44058374,-0.45677617,-0.010838426,-0.18624498,1.5048584,-0.37160516,-0.18624498,1.5048584,-0.49872556,-0.44058374,-0.010838426,-0.45677617,-0.37160516,"2"
"547","KOR37",2016,3.5793171,2.6487215,-0.45677617,-0.69130725,0.01232032,0.54747647,4.2362447,0.01232032,0.54747647,3.5793171,2.6487215,-0.69130725,-0.45677617,4.2362447,"4"
"548","KOR37",2020,-0.56366241,-0.25026873,-0.45677617,1.0013627,-0.21841206,-0.094058566,-0.28386062,-0.21841206,-0.094058566,-0.56366241,-0.25026873,1.0013627,-0.45677617,-0.28386062,"2"
"549","KOR38",2010,-0.57539642,-0.63443744,-0.45677617,0.48924345,0.99916619,-0.58104104,-0.54995179,0.99916619,-0.58104104,-0.57539642,-0.63443744,0.48924345,-0.45677617,-0.54995179,"2"
"550","KOR38",2016,0.13252836,-0.32846951,0.70293504,-0.10507337,0.25643924,-0.38581085,0.27002713,0.25643924,-0.38581085,0.13252836,-0.32846951,-0.10507337,0.70293504,0.27002713,"3"
"551","KOR38",2020,-0.23214932,-0.91986716,-0.45677617,0.49897143,-0.90495926,-0.41224101,-0.62598974,-0.90495926,-0.41224101,-0.23214932,-0.91986716,0.49897143,-0.45677617,-0.62598974,"2"
"552","KOR39",2010,-0.15768282,-0.4333711,0.85076839,-0.69852024,-0.69784349,3.9253707,-0.54400688,-0.69784349,3.9253707,-0.15768282,-0.4333711,-0.69852024,0.85076839,-0.54400688,"2"
"553","KOR39",2016,1.6143794,-0.95530874,-0.45677617,0.86464888,-1.1360945,0.86104,-0.48542246,-1.1360945,0.86104,1.6143794,-0.95530874,0.86464888,-0.45677617,-0.48542246,"2"
"554","KOR39",2020,0.83330506,0.086510673,1.6992011,-0.75185806,-0.38582838,1.1668186,1.9265828,-0.38582838,1.1668186,0.83330506,0.086510673,-0.75185806,1.6992011,1.9265828,"3"
"555","KOR4",2010,-0.37691939,-0.43307367,-0.45677617,-0.21820275,-0.67516094,-0.57107002,-0.41304296,-0.67516094,-0.57107002,-0.37691939,-0.43307367,-0.21820275,-0.45677617,-0.41304296,"2"
"556","KOR4",2016,-0.56331712,-0.13728705,-0.45677617,0.73593098,0.91349322,-0.41076526,-0.65828526,0.91349322,-0.41076526,-0.56331712,-0.13728705,0.73593098,-0.45677617,-0.65828526,"2"
"557","KOR4",2020,-0.62101424,-1.1631302,6.2117009,2.488883,-0.69458085,-0.19521175,-0.83187002,-0.69458085,-0.19521175,-0.62101424,-1.1631302,2.488883,6.2117009,-0.83187002,"3"
"558","KOR40",2010,0.094200172,0.644997,-0.45677617,-0.60361302,-0.5801813,0.4063817,0.083326042,-0.5801813,0.4063817,0.094200172,0.644997,-0.60361302,-0.45677617,0.083326042,"4"
"559","KOR40",2016,-0.48562208,-0.64708298,-0.45677617,1.906556,0.88777298,-0.14943522,-0.36623144,0.88777298,-0.14943522,-0.48562208,-0.64708298,1.906556,-0.45677617,-0.36623144,"2"
"560","KOR40",2020,-0.28717563,-0.88557798,-0.45677617,0.91931546,-0.75984448,-0.58412051,-0.62559128,-0.75984448,-0.58412051,-0.28717563,-0.88557798,0.91931546,-0.45677617,-0.62559128,"2"
"561","KOR41",2010,-0.56501442,-1.0306439,-0.45677617,0.096327625,-0.52437794,-0.5383864,-0.7508207,-0.52437794,-0.5383864,-0.56501442,-1.0306439,0.096327625,-0.45677617,-0.7508207,"2"
"562","KOR41",2016,1.9769325,-0.46124363,-0.45677617,0.31667051,-1.0547081,-0.20259273,-0.15743725,-1.0547081,-0.20259273,1.9769325,-0.46124363,0.31667051,-0.45677617,-0.15743725,"4"
"563","KOR41",2020,-0.39697108,-0.94880354,0.82560515,2.0240827,0.55848396,-0.034834165,-0.52185303,0.55848396,-0.034834165,-0.39697108,-0.94880354,2.0240827,0.82560515,-0.52185303,"2"
"564","KOR42",2010,-0.12701631,0.75320899,-0.45677617,-0.6638791,-0.69784349,1.5455492,-0.21109313,-0.69784349,1.5455492,-0.12701631,0.75320899,-0.6638791,-0.45677617,-0.21109313,"2"
"565","KOR42",2016,0.23497988,0.65207773,-0.45677617,0.2435208,-0.66435254,0.91001278,1.2899556,-0.66435254,0.91001278,0.23497988,0.65207773,0.2435208,-0.45677617,1.2899556,"4"
"566","KOR42",2020,0.32712537,-0.35519886,0.79354727,0.11276239,-0.73595136,-0.48642495,-0.22685899,-0.73595136,-0.48642495,0.32712537,-0.35519886,0.11276239,0.79354727,-0.22685899,"3"
"567","KOR43",2016,-0.60626149,-0.81809419,-0.45677617,0.86804974,0.67979145,3.4217737,-0.3204315,0.67979145,3.4217737,-0.60626149,-0.81809419,0.86804974,-0.45677617,-0.3204315,"2"
"568","KOR43",2020,-0.26985726,-0.7595228,-0.45677617,0.58049673,-0.14127341,-0.078261256,-0.57290363,-0.14127341,-0.078261256,-0.26985726,-0.7595228,0.58049673,-0.45677617,-0.57290363,"2"
"569","KOR44",2010,-0.46046168,-0.56938148,-0.45677617,-0.48489991,-0.63545346,0.27860236,-0.56184155,-0.63545346,0.27860236,-0.46046168,-0.56938148,-0.48489991,-0.45677617,-0.56184155,"2"
"570","KOR44",2016,1.4895368,-0.8578915,2.2106063,0.69722468,-1.0625302,-0.37088341,-0.052203692,-1.0625302,-0.37088341,1.4895368,-0.8578915,0.69722468,2.2106063,-0.052203692,"3"
"571","KOR44",2020,1.6016129,-0.2602323,0.1205776,-1.0308852,-0.86496425,0.2039631,0.41435227,-0.86496425,0.2039631,1.6016129,-0.2602323,-1.0308852,0.1205776,0.41435227,"4"
"572","KOR45",2010,-0.56863111,-0.36337084,-0.45677617,-0.5221352,-0.8870998,-0.63776594,-0.68103153,-0.8870998,-0.63776594,-0.56863111,-0.36337084,-0.5221352,-0.45677617,-0.68103153,"2"
"573","KOR45",2016,-0.43165728,-0.43783948,-0.45677617,0.39397243,-0.0024722565,-0.60477108,-0.35430261,-0.0024722565,-0.60477108,-0.43165728,-0.43783948,0.39397243,-0.45677617,-0.35430261,"2"
"574","KOR45",2020,-0.20659,1.1422144,0.50567222,-0.76817417,0.93258423,-0.57334375,1.1757861,0.93258423,-0.57334375,-0.20659,1.1422144,-0.76817417,0.50567222,1.1757861,"4"
"575","KOR46",2020,-0.58758777,-0.56741476,-0.45677617,1.4594719,1.5805469,0.29443595,-0.58749729,1.5805469,0.29443595,-0.58758777,-0.56741476,1.4594719,-0.45677617,-0.58749729,"2"
"576","KOR47",2020,-0.20013718,-0.12014398,0.62227386,-0.082192823,-0.23812972,-0.59355497,-0.45256415,-0.23812972,-0.59355497,-0.20013718,-0.12014398,-0.082192823,0.62227386,-0.45256415,"3"
"577","KOR48",2020,0.91821551,0.60278374,0.99639851,-1.0083685,-0.88694638,-0.077073671,0.64467692,-0.88694638,-0.077073671,0.91821551,0.60278374,-1.0083685,0.99639851,0.64467692,"3"
"578","KOR49",2020,-0.54961193,-0.40434,-0.45677617,3.8657255,1.9005533,0.97661626,1.0261271,1.9005533,0.97661626,-0.54961193,-0.40434,3.8657255,-0.45677617,1.0261271,"1"
"579","KOR5",2010,-0.11934967,1.1337103,-0.45677617,-0.50079685,-0.64199442,1.6557251,-0.049015097,-0.64199442,1.6557251,-0.11934967,1.1337103,-0.50079685,-0.45677617,-0.049015097,"4"
"580","KOR5",2016,-0.62101424,2.6487215,-0.45677617,-0.22970235,-0.97717595,0.41017005,2.1273935,-0.97717595,0.41017005,-0.62101424,2.6487215,-0.22970235,-0.45677617,2.1273935,"4"
"581","KOR5",2020,2.5904531,1.4493947,0.38734499,-0.72858995,-0.93562567,0.43119302,0.56531465,-0.93562567,0.43119302,2.5904531,1.4493947,-0.72858995,0.38734499,0.56531465,"4"
"582","KOR50",2020,5.3989606,0.79044473,1.6447973,-1.019093,-1.0884802,-0.25490031,0.642869,-1.0884802,-0.25490031,5.3989606,0.79044473,-1.019093,1.6447973,0.642869,"4"
"583","KOR51",2020,-0.62101424,0.20835872,1.279809,0.10683069,0.8578158,0.032387808,0.19314097,0.8578158,0.032387808,-0.62101424,0.20835872,0.10683069,1.279809,0.19314097,"3"
"584","KOR52",2020,-0.62101424,-0.84406298,0.1230079,-0.88477558,-0.23152798,-0.54063463,-0.69018537,-0.23152798,-0.54063463,-0.62101424,-0.84406298,-0.88477558,0.1230079,-0.69018537,"2"
"585","KOR53",2020,5.3989606,1.0117602,-0.45677617,-1.8287069,-1.0384386,-0.49110648,0.44599709,-1.0384386,-0.49110648,5.3989606,1.0117602,-1.8287069,-0.45677617,0.44599709,"4"
"586","KOR54",2020,0.61175179,2.6487215,2.3637803,-0.66009068,1.7380861,0.85517436,1.7319655,1.7380861,0.85517436,0.61175179,2.6487215,-0.66009068,2.3637803,1.7319655,"4"
"587","KOR55",2020,-0.36430898,0.43975973,4.0523806,-0.70166004,-0.064153552,0.098689415,0.29067299,-0.064153552,0.098689415,-0.36430898,0.43975973,-0.70166004,4.0523806,0.29067299,"3"
"588","KOR56",2020,-0.010474043,-0.16307873,0.6621002,2.6725125,-0.28681368,1.5720191,0.94689953,-0.28681368,1.5720191,-0.010474043,-0.16307873,2.6725125,0.6621002,0.94689953,"1"
"589","KOR57",2020,-0.24058457,-0.21806853,-0.45677617,0.93317193,0.3006821,-0.39516383,-0.26226732,0.3006821,-0.39516383,-0.24058457,-0.21806853,0.93317193,-0.45677617,-0.26226732,"2"
"590","KOR6",2016,0.35140342,-0.47124547,-0.45677617,-0.11978399,-0.88197988,-0.51182336,-0.36342433,-0.88197988,-0.51182336,0.35140342,-0.47124547,-0.11978399,-0.45677617,-0.36342433,"2"
"591","KOR6",2020,-0.56879538,-0.76929247,-0.45677617,-0.072061479,-0.57972091,-0.31068712,-0.58422399,-0.57972091,-0.31068712,-0.56879538,-0.76929247,-0.072061479,-0.45677617,-0.58422399,"2"
"592","KOR7",2016,2.3253081,-0.3538253,-0.45677617,0.22629513,-1.0550426,0.89783317,-0.21120419,-1.0550426,0.89783317,2.3253081,-0.3538253,0.22629513,-0.45677617,-0.21120419,"4"
"593","KOR7",2020,-0.30367735,-0.58067822,1.1061535,1.3362349,0.85188895,0.9587943,0.026603235,0.85188895,0.9587943,-0.30367735,-0.58067822,1.3362349,1.1061535,0.026603235,"1"
"594","KOR8",2016,-0.5570097,-0.21708988,-0.45677617,2.5986826,-0.20003812,-0.51449555,0.42479283,-0.20003812,-0.51449555,-0.5570097,-0.21708988,2.5986826,-0.45677617,0.42479283,"2"
"595","KOR8",2020,-0.29034561,0.97311044,1.8830208,-0.17914845,0.1702898,-0.5452075,0.086679354,0.1702898,-0.5452075,-0.29034561,0.97311044,-0.17914845,1.8830208,0.086679354,"3"
"596","KOR9",2010,-0.26486418,-0.0026715447,-0.45677617,-0.34257865,-0.76154226,1.3206735,-0.46169415,-0.76154226,1.3206735,-0.26486418,-0.0026715447,-0.34257865,-0.45677617,-0.46169415,"2"
"597","KOR9",2016,-0.53223467,-0.82705075,-0.45677617,0.14847122,-0.45333683,-0.56244808,-0.45964894,-0.45333683,-0.56244808,-0.53223467,-0.82705075,0.14847122,-0.45677617,-0.45964894,"2"
"598","KOR9",2020,-0.55107993,-0.55749482,-0.45677617,-0.23455843,-0.87470686,-0.38813329,-0.65657336,-0.87470686,-0.38813329,-0.55107993,-0.55749482,-0.23455843,-0.45677617,-0.65657336,"2"
"599","KUV1",2010,0.52220958,-0.41207859,-0.45677617,-0.4748002,-0.53832871,1.4986732,-0.30882263,-0.53832871,1.4986732,0.52220958,-0.41207859,-0.4748002,-0.45677617,-0.30882263,"2"
"600","KUV1",2016,-0.27913809,2.6487215,-0.45677617,-0.32893574,-0.44203076,-0.68840504,-0.46578842,-0.44203076,-0.68840504,-0.27913809,2.6487215,-0.32893574,-0.45677617,-0.46578842,"4"
"601","KUV1",2020,-0.11925204,0.23638864,1.812982,0.033317152,-0.52019209,-0.52189136,0.12086888,-0.52019209,-0.52189136,-0.11925204,0.23638864,0.033317152,1.812982,0.12086888,"3"
"602","KUV10",2010,0.015346733,0.36111626,-0.45677617,-0.94765162,-0.72072423,0.6915158,-0.49444667,-0.72072423,0.6915158,0.015346733,0.36111626,-0.94765162,-0.45677617,-0.49444667,"2"
"603","KUV11",2016,0.37749439,0.09201809,-0.45677617,-1.099954,-0.66300058,0.24234827,-0.37359086,-0.66300058,0.24234827,0.37749439,0.09201809,-1.099954,-0.45677617,-0.37359086,"2"
"604","KUV11",2020,0.20545928,-0.35469946,-0.2227857,0.063181289,-0.071524739,-0.49074361,-0.13393699,-0.071524739,-0.49074361,0.20545928,-0.35469946,0.063181289,-0.2227857,-0.13393699,"2"
"605","KUV12",2010,0.58238494,-0.21175727,0.61018014,-0.66846627,-0.68655175,0.20069052,-0.16883172,-0.68655175,0.20069052,0.58238494,-0.21175727,-0.66846627,0.61018014,-0.16883172,"3"
"606","KUV12",2016,-0.58755672,0.66225404,-0.45677617,-0.6747697,0.10011286,-0.55654752,-0.46585539,0.10011286,-0.55654752,-0.58755672,0.66225404,-0.6747697,-0.45677617,-0.46585539,"4"
"607","KUV12",2020,-0.48207507,-0.75139159,0.28788891,0.052955035,-0.72758353,-0.60287458,-0.57822782,-0.72758353,-0.60287458,-0.48207507,-0.75139159,0.052955035,0.28788891,-0.57822782,"3"
"608","KUV13",2010,-0.40864784,0.74086905,-0.45677617,-0.19223773,0.15066141,1.2196274,-0.37160516,0.15066141,1.2196274,-0.40864784,0.74086905,-0.19223773,-0.45677617,-0.37160516,"4"
"609","KUV13",2016,0.0809329,0.35939825,-0.45677617,0.77973861,0.71524096,-0.60866851,0.39631623,0.71524096,-0.60866851,0.0809329,0.35939825,0.77973861,-0.45677617,0.39631623,"4"
"610","KUV13",2020,-0.45924848,-0.42505527,2.6021748,0.13828452,0.53189629,-0.2115774,-0.2519215,0.53189629,-0.2115774,-0.45924848,-0.42505527,0.13828452,2.6021748,-0.2519215,"3"
"611","KUV14",2010,-0.22633938,0.53939885,-0.45677617,-0.58708334,-0.27326271,-0.38070419,0.016860168,-0.27326271,-0.38070419,-0.22633938,0.53939885,-0.58708334,-0.45677617,0.016860168,"4"
"612","KUV14",2016,-0.36747926,0.09301468,0.1810742,-0.42710933,-0.71213317,-0.072377436,-0.28858453,-0.71213317,-0.072377436,-0.36747926,0.09301468,-0.42710933,0.1810742,-0.28858453,"3"
"613","KUV14",2020,-0.40242031,-0.10741732,-0.45677617,-0.47415957,-0.73425442,-0.40584147,0.11367436,-0.73425442,-0.40584147,-0.40242031,-0.10741732,-0.47415957,-0.45677617,0.11367436,"2"
